observed_at,source,season,date,home_name,away_name,home,away,home_goals,away_goals,home_xg,away_xg,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners
2026-08-20T1514Z,football-data,2526,2026-03-07,Osasuna,Mallorca,osasuna,,2,2,,,22,8,5,4,8,0
2026-08-20T1514Z,football-data,2526,2026-03-07,Levante,Girona,levante,,1,1,,,14,22,4,5,2,3
2026-08-20T1514Z,football-data,2526,2026-03-07,Ath Madrid,Sociedad,atletico,real-sociedad,3,2,,,24,7,9,3,8,1
2026-08-20T1514Z,football-data,2526,2026-03-07,Ath Bilbao,Barcelona,athletic,barcelona,0,1,,,10,7,3,2,2,4
2026-08-20T1514Z,football-data,2526,2026-03-08,Villarreal,Elche,villarreal,elche,2,1,,,16,13,7,6,4,6
2026-08-20T1514Z,football-data,2526,2026-03-08,Getafe,Betis,getafe,betis,2,0,,,9,14,5,5,3,8
2026-08-20T1514Z,football-data,2526,2026-03-08,Sevilla,Vallecano,sevilla,rayo-vallecano,1,1,,,11,9,2,2,6,2
2026-08-20T1514Z,football-data,2526,2026-03-08,Valencia,Alaves,valencia,alaves,3,2,,,19,10,8,4,10,2
2026-08-20T1514Z,football-data,2526,2026-03-09,Espanol,Oviedo,espanyol,,1,1,,,28,6,9,3,8,0
2026-08-20T1514Z,football-data,2526,2026-03-13,Alaves,Villarreal,alaves,villarreal,1,1,,,8,10,0,4,5,2
2026-08-20T1514Z,football-data,2526,2026-03-14,Girona,Ath Bilbao,,athletic,3,0,,,14,20,6,9,2,9
2026-08-20T1514Z,football-data,2526,2026-03-14,Ath Madrid,Getafe,atletico,getafe,1,0,,,16,7,5,3,10,3
2026-08-20T1514Z,football-data,2526,2026-03-14,Oviedo,Valencia,,valencia,1,0,,,11,13,6,2,4,7
2026-08-20T1514Z,football-data,2526,2026-03-14,Real Madrid,Elche,real-madrid,elche,4,1,,,14,11,6,1,5,4
2026-08-20T1514Z,football-data,2526,2026-03-15,Mallorca,Espanol,,espanyol,2,1,,,26,10,12,2,5,6
2026-08-20T1514Z,football-data,2526,2026-03-15,Barcelona,Sevilla,barcelona,sevilla,5,2,,,13,8,8,4,3,4
2026-08-20T1514Z,football-data,2526,2026-03-15,Betis,Celta,betis,celta,1,1,,,19,7,6,3,3,4
2026-08-20T1514Z,football-data,2526,2026-03-15,Sociedad,Osasuna,real-sociedad,osasuna,3,1,,,14,13,6,5,3,5
2026-08-20T1514Z,football-data,2526,2026-03-16,Vallecano,Levante,rayo-vallecano,levante,1,1,,,18,19,4,5,5,6
2026-08-20T1514Z,football-data,2526,2026-03-20,Villarreal,Sociedad,villarreal,real-sociedad,3,1,,,21,11,10,4,4,5
2026-08-20T1514Z,football-data,2526,2026-03-21,Elche,Mallorca,elche,,2,1,,,13,11,4,4,2,2
2026-08-20T1514Z,football-data,2526,2026-03-21,Espanol,Getafe,espanyol,getafe,1,2,,,15,10,5,5,12,9
2026-08-20T1514Z,football-data,2526,2026-03-21,Levante,Oviedo,levante,,4,2,,,20,10,8,2,3,1
2026-08-20T1514Z,football-data,2526,2026-03-21,Osasuna,Girona,osasuna,,1,0,,,19,5,11,0,6,2
2026-08-20T1514Z,football-data,2526,2026-03-21,Sevilla,Valencia,sevilla,valencia,0,2,,,13,9,2,4,1,3
2026-08-20T1514Z,football-data,2526,2026-03-22,Barcelona,Vallecano,barcelona,rayo-vallecano,1,0,,,15,8,4,4,6,9
2026-08-20T1514Z,football-data,2526,2026-03-22,Celta,Alaves,celta,alaves,3,4,,,12,14,5,6,4,1
2026-08-20T1514Z,football-data,2526,2026-03-22,Ath Bilbao,Betis,athletic,betis,2,1,,,11,11,6,3,6,5
2026-08-20T1514Z,football-data,2526,2026-03-22,Real Madrid,Ath Madrid,real-madrid,atletico,3,2,,,17,13,10,7,4,1
2026-08-20T1514Z,football-data,2526,2026-04-03,Vallecano,Elche,rayo-vallecano,elche,1,0,,,21,9,5,4,9,4
2026-08-20T1514Z,football-data,2526,2026-04-04,Sociedad,Levante,real-sociedad,levante,2,0,,,18,8,5,4,11,5
2026-08-20T1514Z,football-data,2526,2026-04-04,Mallorca,Real Madrid,,real-madrid,2,1,,,6,15,2,6,6,4
2026-08-20T1514Z,football-data,2526,2026-04-04,Betis,Espanol,betis,espanyol,0,0,,,19,8,6,1,4,3
2026-08-20T1514Z,football-data,2526,2026-04-04,Ath Madrid,Barcelona,atletico,barcelona,1,2,,,6,22,2,8,1,9
2026-08-20T1514Z,football-data,2526,2026-04-05,Getafe,Ath Bilbao,getafe,athletic,2,0,,,10,5,6,0,4,3
2026-08-20T1514Z,football-data,2526,2026-04-05,Valencia,Celta,valencia,celta,2,3,,,13,9,4,5,6,0
2026-08-20T1514Z,football-data,2526,2026-04-05,Oviedo,Sevilla,,sevilla,1,0,,,7,9,4,0,5,9
2026-08-20T1514Z,football-data,2526,2026-04-05,Alaves,Osasuna,alaves,osasuna,2,2,,,18,8,6,5,7,1
2026-08-20T1514Z,football-data,2526,2026-04-06,Girona,Villarreal,,villarreal,1,0,,,10,9,2,0,7,4
2026-08-20T1514Z,football-data,2526,2026-04-10,Real Madrid,Girona,real-madrid,,1,1,,,22,10,9,2,10,1
2026-08-20T1514Z,football-data,2526,2026-04-11,Sociedad,Alaves,real-sociedad,alaves,3,3,,,12,12,4,2,9,5
2026-08-20T1514Z,football-data,2526,2026-04-11,Elche,Valencia,elche,valencia,1,0,,,8,22,2,8,5,9
2026-08-20T1514Z,football-data,2526,2026-04-11,Barcelona,Espanol,barcelona,espanyol,4,1,,,20,10,10,2,7,5
2026-08-20T1514Z,football-data,2526,2026-04-11,Sevilla,Ath Madrid,sevilla,atletico,2,1,,,11,13,2,2,6,6
2026-08-20T1514Z,football-data,2526,2026-04-12,Osasuna,Betis,osasuna,betis,1,1,,,12,8,4,3,6,3
2026-08-20T1514Z,football-data,2526,2026-04-12,Mallorca,Vallecano,,rayo-vallecano,3,0,,,12,17,4,3,6,7
2026-08-20T1514Z,football-data,2526,2026-04-12,Celta,Oviedo,celta,,0,3,,,9,8,6,5,4,1
2026-08-20T1514Z,football-data,2526,2026-04-12,Ath Bilbao,Villarreal,athletic,villarreal,1,2,,,18,12,6,6,15,3
2026-08-20T1514Z,football-data,2526,2026-04-13,Levante,Getafe,levante,getafe,1,0,,,22,5,4,1,8,2
2026-08-20T1514Z,football-data,2526,2026-04-21,Ath Bilbao,Osasuna,athletic,osasuna,1,0,,,7,8,2,3,5,4
2026-08-20T1514Z,football-data,2526,2026-04-21,Mallorca,Valencia,,valencia,1,1,,,20,10,8,3,7,4
2026-08-20T1514Z,football-data,2526,2026-04-21,Girona,Betis,,betis,2,3,,,9,7,2,3,3,1
2026-08-20T1514Z,football-data,2526,2026-04-21,Real Madrid,Alaves,real-madrid,alaves,2,1,,,24,19,8,5,9,6
2026-08-20T1514Z,football-data,2526,2026-04-22,Elche,Ath Madrid,elche,atletico,3,2,,,14,6,6,3,13,3
2026-08-20T1514Z,football-data,2526,2026-04-22,Sociedad,Getafe,real-sociedad,getafe,0,1,,,13,5,4,0,6,3
2026-08-20T1514Z,football-data,2526,2026-04-22,Barcelona,Celta,barcelona,celta,1,0,,,10,6,3,3,5,3
2026-08-20T1514Z,football-data,2526,2026-04-23,Levante,Sevilla,levante,sevilla,2,0,,,8,7,3,0,3,6
2026-08-20T1514Z,football-data,2526,2026-04-23,Vallecano,Espanol,rayo-vallecano,espanyol,1,0,,,17,15,6,4,6,5
2026-08-20T1514Z,football-data,2526,2026-04-23,Oviedo,Villarreal,,villarreal,1,1,,,16,7,4,3,7,0
2026-08-20T1514Z,football-data,2526,2026-04-24,Betis,Real Madrid,betis,real-madrid,1,1,,,19,12,4,8,7,6
2026-08-20T1514Z,football-data,2526,2026-04-25,Alaves,Mallorca,alaves,,2,1,,,15,4,4,2,9,4
2026-08-20T1514Z,football-data,2526,2026-04-25,Getafe,Barcelona,getafe,barcelona,0,2,,,4,13,0,4,6,3
2026-08-20T1514Z,football-data,2526,2026-04-25,Valencia,Girona,valencia,,2,1,,,12,7,3,4,4,4
2026-08-20T1514Z,football-data,2526,2026-04-25,Ath Madrid,Ath Bilbao,atletico,athletic,3,2,,,6,12,4,4,3,4
2026-08-20T1514Z,football-data,2526,2026-04-26,Vallecano,Sociedad,rayo-vallecano,real-sociedad,3,3,,,24,13,9,8,6,4
2026-08-20T1514Z,football-data,2526,2026-04-26,Oviedo,Elche,,elche,1,2,,,12,4,3,4,6,1
2026-08-20T1514Z,football-data,2526,2026-04-26,Osasuna,Sevilla,osasuna,sevilla,2,1,,,15,8,7,2,4,4
2026-08-20T1514Z,football-data,2526,2026-04-26,Villarreal,Celta,villarreal,celta,2,1,,,13,9,4,3,7,5
2026-08-20T1514Z,football-data,2526,2026-04-27,Espanol,Levante,espanyol,levante,0,0,,,9,8,3,4,4,4
2026-08-20T1514Z,football-data,2526,2026-05-01,Girona,Mallorca,,,0,1,,,14,8,4,4,5,2
2026-08-20T1514Z,football-data,2526,2026-05-02,Villarreal,Levante,villarreal,levante,5,1,,,20,12,8,3,7,3
2026-08-20T1514Z,football-data,2526,2026-05-02,Valencia,Ath Madrid,valencia,atletico,0,2,,,12,20,0,5,1,7
2026-08-20T1514Z,football-data,2526,2026-05-02,Alaves,Ath Bilbao,alaves,athletic,2,4,,,7,9,4,4,4,7
2026-08-20T1514Z,football-data,2526,2026-05-02,Osasuna,Barcelona,osasuna,barcelona,1,2,,,9,13,4,4,3,7
2026-08-20T1514Z,football-data,2526,2026-05-03,Celta,Elche,celta,elche,3,1,,,6,15,4,4,4,2
2026-08-20T1514Z,football-data,2526,2026-05-03,Getafe,Vallecano,getafe,rayo-vallecano,0,2,,,13,10,3,6,4,1
2026-08-20T1514Z,football-data,2526,2026-05-03,Betis,Oviedo,betis,,3,0,,,10,17,5,5,5,4
2026-08-20T1514Z,football-data,2526,2026-05-03,Espanol,Real Madrid,espanyol,real-madrid,0,2,,,17,15,3,5,5,6
2026-08-20T1514Z,football-data,2526,2026-05-04,Sevilla,Sociedad,sevilla,real-sociedad,1,0,,,19,6,5,0,3,3
2026-08-20T1514Z,football-data,2526,2026-05-08,Levante,Osasuna,levante,osasuna,3,2,,,35,5,12,3,15,1
2026-08-20T1514Z,football-data,2526,2026-05-09,Elche,Alaves,elche,alaves,1,1,,,16,12,5,4,7,3
2026-08-20T1514Z,football-data,2526,2026-05-09,Sevilla,Espanol,sevilla,espanyol,2,1,,,21,10,6,5,4,6
2026-08-20T1514Z,football-data,2526,2026-05-09,Ath Madrid,Celta,atletico,celta,0,1,,,20,3,4,1,10,0
2026-08-20T1514Z,football-data,2526,2026-05-09,Sociedad,Betis,real-sociedad,betis,2,2,,,14,14,6,6,4,3
2026-08-20T1514Z,football-data,2526,2026-05-10,Mallorca,Villarreal,,villarreal,1,1,,,18,7,8,2,5,4
2026-08-20T1514Z,football-data,2526,2026-05-10,Ath Bilbao,Valencia,athletic,valencia,0,1,,,14,7,4,3,13,5
2026-08-20T1514Z,football-data,2526,2026-05-10,Oviedo,Getafe,,getafe,0,0,,,8,22,4,4,1,9
2026-08-20T1514Z,football-data,2526,2026-05-10,Barcelona,Real Madrid,barcelona,real-madrid,2,0,,,10,8,7,1,4,8
2026-08-20T1514Z,football-data,2526,2026-05-11,Vallecano,Girona,rayo-vallecano,,1,1,,,18,9,5,5,9,5
2026-08-20T1514Z,football-data,2526,2026-05-12,Celta,Levante,celta,levante,2,3,,,11,14,6,6,4,4
2026-08-20T1514Z,football-data,2526,2026-05-12,Betis,Elche,betis,elche,2,1,,,16,8,7,2,8,1
2026-08-20T1514Z,football-data,2526,2026-05-12,Osasuna,Ath Madrid,osasuna,atletico,1,2,,,23,5,5,4,8,4
2026-08-20T1514Z,football-data,2526,2026-05-13,Espanol,Ath Bilbao,espanyol,athletic,2,0,,,12,11,5,4,8,9
2026-08-20T1514Z,football-data,2526,2026-05-13,Villarreal,Sevilla,villarreal,sevilla,2,3,,,6,13,4,5,6,4
2026-08-20T1514Z,football-data,2526,2026-05-13,Alaves,Barcelona,alaves,barcelona,1,0,,,9,8,3,0,6,4
2026-08-20T1514Z,football-data,2526,2026-05-13,Getafe,Mallorca,getafe,,3,1,,,6,9,4,2,3,3
2026-08-20T1514Z,football-data,2526,2026-05-14,Valencia,Vallecano,valencia,rayo-vallecano,1,1,,,12,6,3,3,5,1
2026-08-20T1514Z,football-data,2526,2026-05-14,Girona,Sociedad,,real-sociedad,1,1,,,29,6,4,2,6,3
2026-08-20T1514Z,football-data,2526,2026-05-14,Real Madrid,Oviedo,real-madrid,,2,0,,,19,9,7,1,4,5
2026-08-20T1514Z,football-data,2526,2026-05-17,Ath Bilbao,Celta,athletic,celta,1,1,,,27,3,9,2,5,0
2026-08-20T1514Z,football-data,2526,2026-05-17,Ath Madrid,Girona,atletico,,1,0,,,17,25,4,11,9,8
2026-08-20T1514Z,football-data,2526,2026-05-17,Elche,Getafe,elche,getafe,1,0,,,10,4,3,0,4,0
2026-08-20T1514Z,football-data,2526,2026-05-17,Levante,Mallorca,levante,,2,0,,,15,8,3,3,4,6
2026-08-20T1514Z,football-data,2526,2026-05-17,Osasuna,Espanol,osasuna,espanyol,1,2,,,24,7,8,3,9,2
2026-08-20T1514Z,football-data,2526,2026-05-17,Oviedo,Alaves,,alaves,0,1,,,8,7,0,1,5,2
2026-08-20T1514Z,football-data,2526,2026-05-17,Sevilla,Real Madrid,sevilla,real-madrid,0,1,,,14,12,6,1,4,4
2026-08-20T1514Z,football-data,2526,2026-05-17,Sociedad,Valencia,real-sociedad,valencia,3,4,,,8,13,3,6,3,2
2026-08-20T1514Z,football-data,2526,2026-05-17,Vallecano,Villarreal,rayo-vallecano,villarreal,2,0,,,15,11,7,2,1,9
2026-08-20T1514Z,football-data,2526,2026-05-17,Barcelona,Betis,barcelona,betis,3,1,,,15,7,9,2,6,4
2026-08-20T1514Z,football-data,2526,2026-05-23,Alaves,Vallecano,alaves,rayo-vallecano,1,2,,,19,15,11,7,10,5
2026-08-20T1514Z,football-data,2526,2026-05-23,Betis,Levante,betis,levante,2,1,,,18,15,8,7,4,8
2026-08-20T1514Z,football-data,2526,2026-05-23,Celta,Sevilla,celta,sevilla,1,0,,,12,9,3,2,4,3
2026-08-20T1514Z,football-data,2526,2026-05-23,Espanol,Sociedad,espanyol,real-sociedad,1,1,,,17,9,8,4,3,5
2026-08-20T1514Z,football-data,2526,2026-05-23,Getafe,Osasuna,getafe,osasuna,1,0,,,6,11,3,5,2,4
2026-08-20T1514Z,football-data,2526,2026-05-23,Girona,Elche,,elche,1,1,,,10,3,7,1,2,1
2026-08-20T1514Z,football-data,2526,2026-05-23,Mallorca,Oviedo,,,3,0,,,23,7,7,0,5,5
2026-08-20T1514Z,football-data,2526,2026-05-23,Real Madrid,Ath Bilbao,real-madrid,athletic,4,2,,,13,8,8,2,2,1
2026-08-20T1514Z,football-data,2526,2026-05-23,Valencia,Barcelona,valencia,barcelona,3,1,,,19,11,6,4,7,8
2026-08-20T1514Z,football-data,2526,2026-05-24,Villarreal,Ath Madrid,villarreal,atletico,5,1,,,14,9,8,4,5,9
2026-08-20T1514Z,football-data,2627,2026-08-15,Alaves,Getafe,alaves,getafe,3,0,1.93,0.24,18,6,8,2,5,3
2026-08-20T1514Z,football-data,2627,2026-08-15,Sevilla,Vallecano,sevilla,rayo-vallecano,2,1,2.19,1.89,13,6,4,3,1,2
2026-08-20T1514Z,football-data,2627,2026-08-16,Santander,Villarreal,racing,villarreal,2,2,1.87,0.66,17,12,3,7,6,10
2026-08-20T1514Z,football-data,2627,2026-08-16,Espanol,Levante,espanyol,levante,3,0,1.56,0.28,16,4,6,0,0,1
2026-08-20T1514Z,football-data,2627,2026-08-17,Dep. A Coruna,Elche,deportivo,elche,1,1,0.34,1.41,8,11,3,6,2,6
2026-08-21T1150Z,football-data,2627,2026-08-19,Atl. Madrid,Malaga,,malaga,2,0,0.93,0.15,15,5,6,1,6,1
2026-08-21T1150Z,football-data,2627,2026-08-20,Rayo Vallecano,Alaves,rayo-vallecano,alaves,1,1,0.42,2,8,15,3,3,9,7
2026-08-24T2326Z,football-data,2627,2026-08-17,La Coruna,Elche,,elche,1,1,0.34,1.41,8,11,3,6,2,6
2026-08-24T2326Z,football-data,2627,2026-08-21,Betis,Sociedad,betis,real-sociedad,1,0,1.24,1.36,18,9,7,3,4,5
2026-08-24T2326Z,football-data,2627,2026-08-22,Ath Bilbao,Sevilla,athletic,sevilla,1,3,1.25,0.41,18,7,8,4,10,3
2026-08-24T2326Z,football-data,2627,2026-08-22,Valencia,Celta,valencia,celta,0,0,0.58,0.66,8,7,2,3,1,2
2026-08-24T2326Z,football-data,2627,2026-08-22,Espanol,Real Madrid,espanyol,real-madrid,1,2,1.05,2.7,8,21,3,8,0,8
2026-08-24T2326Z,football-data,2627,2026-08-23,Ath Madrid,Villarreal,atletico,villarreal,2,2,0.78,3.6,19,13,4,6,5,3
2026-08-24T2326Z,football-data,2627,2026-08-23,Getafe,Santander,getafe,racing,1,0,1.24,1.3,12,6,1,3,8,6
2026-08-24T2326Z,football-data,2627,2026-08-23,Elche,Barcelona,elche,barcelona,0,5,0.7,4.38,7,11,2,7,3,1
2026-08-24T2326Z,football-data,2627,2026-08-24,Osasuna,Levante,osasuna,levante,0,0,0.67,1.31,12,11,7,1,9,4
2026-08-24T2326Z,football-data,2627,2026-08-24,Malaga,La Coruna,malaga,,1,1,1.97,1.11,13,6,2,4,7,4
2026-08-25T1359Z,football-data,2627,2026-08-19,Ath Madrid,Malaga,atletico,malaga,2,0,0.93,0.15,15,5,6,1,6,1
2026-08-25T1359Z,football-data,2627,2026-08-20,Vallecano,Alaves,rayo-vallecano,alaves,1,1,0.42,2,8,15,3,3,9,7
