observed_at,source,team_id,manager,player_id,player_name,player_name_full,position_id,market_value,points,buyout,buyout_until,player_status,player_team_id
2026-08-28T2155Z,laliga,38091967,miguel_autentico,2543,Natan,Natan Bernardo de Souza,2,37829881,8,37829881,2026-09-08T22:24:18+02:00,ok,47459928
2026-08-28T2155Z,laliga,38098179,SusoGattuso,3073,Andrés Martín,Andrés Martín,4,21898407,18,32786210,2026-08-25T13:49:58+02:00,injured,24453910
2026-08-28T2155Z,laliga,38098179,SusoGattuso,927,Berenguer,Alejandro Berenguer Remiro,4,7982175,4,15510195,2026-08-25T13:49:58+02:00,ok,24453911
2026-08-28T2155Z,laliga,38098179,SusoGattuso,3129,Carlos Espí,Carlos Espí,4,13084339,9,13434351,2026-08-25T13:49:58+02:00,ok,24453912
2026-08-28T2155Z,laliga,38098179,SusoGattuso,3119,Amatucci,Lorenzo Amatucci,3,14923612,10,20077653,2026-08-25T13:49:58+02:00,ok,24453913
2026-08-28T2155Z,laliga,38098179,SusoGattuso,3035,Izan M.,Izan Merino,3,5182814,6,11031121,2026-08-25T13:49:58+02:00,ok,24453914
2026-08-28T2155Z,laliga,38098179,SusoGattuso,2338,Aimar,Aimar Oroz,3,15090962,8,25621956,2026-08-25T13:49:58+02:00,ok,24453915
2026-08-28T2155Z,laliga,38098179,SusoGattuso,1029,Álvaro García,Álvaro García,3,20746760,10,29306810,2026-08-25T13:49:58+02:00,ok,24453917
2026-08-28T2155Z,laliga,38098179,SusoGattuso,1991,Tárrega,César Tárrega,2,10806422,14,14818160,2026-08-25T13:49:58+02:00,ok,24453918
2026-08-28T2155Z,laliga,38098179,SusoGattuso,2552,Jonny Otto,Jonathan Castro Otto,2,7267688,21,10086281,2026-08-25T13:49:58+02:00,ok,24453920
2026-08-28T2155Z,laliga,38098179,SusoGattuso,1210,Giuliano,Giuliano Simeone,4,42718674,15,44652302,2026-08-27T22:24:16+02:00,ok,28415425
2026-08-28T2155Z,laliga,38098179,SusoGattuso,2443,Aramburu,Jon Aramburu,2,17398148,2,17785551,2026-08-28T22:24:08+02:00,ok,30254395
2026-08-28T2155Z,laliga,38098179,SusoGattuso,2785,Riedel,Clemens Riedel,2,6266495,10,6266495,2026-08-29T22:24:04+02:00,ok,32308213
2026-08-28T2155Z,laliga,38098179,SusoGattuso,2759,Vlachodimos,Odysseas Vlachodimos,1,24548108,16,24548108,2026-09-09T22:38:03+02:00,ok,49100876
2026-08-28T2155Z,laliga,38098179,SusoGattuso,3078,T. Martínez,Toni Martínez,4,28219806,13,28219806,2026-09-09T22:38:03+02:00,doubtful,49100879
2026-08-28T2155Z,laliga,38098179,SusoGattuso,2846,Arguibide,Iñigo Arguibide,2,666327,10,1000040,2026-09-11T22:24:22+02:00,ok,52161651
2026-08-28T2155Z,laliga,38098179,SusoGattuso,2429,Fran García,Fran García,2,13710368,16,13921111,2026-09-11T22:24:22+02:00,ok,52161653
2026-08-28T2155Z,laliga,38098179,SusoGattuso,2930,Nuñez,Unai Núñez,2,6768414,13,6768414,2026-09-11T22:24:22+02:00,ok,52161655
2026-08-28T2155Z,laliga,38099509,BurtonGM89,3069,Blanco,Antonio Blanco,3,15076323,17,25133218,2026-08-25T14:07:38+02:00,ok,24479691
2026-08-28T2155Z,laliga,38099509,BurtonGM89,3037,C. Puga,Carlos Puga,2,4960592,8,9084328,2026-08-25T14:07:38+02:00,ok,24479695
2026-08-28T2155Z,laliga,38099509,BurtonGM89,2614,C. Romero,Carlos Romero,2,36495091,7,45739000,2026-08-25T22:24:12+02:00,ok,25358140
2026-08-28T2155Z,laliga,38099509,BurtonGM89,1031,Comesaña,Santiago Comesaña,3,26709279,6,35276000,2026-08-26T22:24:39+02:00,ok,26838907
2026-08-28T2155Z,laliga,38099509,BurtonGM89,2474,Denis Suárez,Denis Suárez,3,2540126,10,2580315,2026-08-27T22:24:16+02:00,ok,28415429
2026-08-28T2155Z,laliga,38099509,BurtonGM89,2315,Paredes,Aitor Paredes,2,7069258,10,7069258,2026-08-30T22:24:29+02:00,ok,34082884
2026-08-28T2155Z,laliga,38099509,BurtonGM89,1337,Tenaglia,Nahuel Tenaglia,2,22515722,30,22515722,2026-08-31T22:24:18+02:00,ok,35602270
2026-08-28T2155Z,laliga,38099509,BurtonGM89,2455,Peque,Gerard Fernández Castellano,4,2761290,9,2761290,2026-09-02T22:24:15+02:00,ok,38654637
2026-08-28T2155Z,laliga,38099509,BurtonGM89,184,David Soria,David Soria Solís,1,27370919,19,27370919,2026-09-03T22:24:06+02:00,ok,40028030
2026-08-28T2155Z,laliga,38099509,BurtonGM89,1565,Barrios,Pablo Barrios,3,48118836,13,48118836,2026-09-04T22:24:09+02:00,ok,41216659
2026-08-28T2155Z,laliga,38099509,BurtonGM89,2386,Nteka,Randy Nteka,4,1351274,5,1451000,2026-09-05T22:24:04+02:00,ok,42499462
2026-08-28T2155Z,laliga,38099509,BurtonGM89,2746,Miguel Sierra,Miguel Sierra,4,1189292,9,1189292,2026-09-06T22:24:26+02:00,ok,44068731
2026-08-28T2155Z,laliga,38099509,BurtonGM89,2757,Gerard Martín,Gerard Martín,2,42498685,20,42498685,2026-09-07T22:24:30+02:00,ok,45816436
2026-08-28T2155Z,laliga,38099509,BurtonGM89,3105,Cala,Álex Calatrava Torrado,4,5076057,11,5076057,2026-09-08T22:24:18+02:00,ok,47459930
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,3040,A. Herrero,Alfonso Herrero,1,9944274,12,12467418,2026-08-24T22:24:38+02:00,ok,23888398
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,1484,Guruzeta,Gorka Guruzeta,4,13824126,,21302826,2026-08-24T22:24:38+02:00,ok,23888399
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,2400,Pere Milla,Pere Milla,4,7351297,2,16373543,2026-08-24T22:24:38+02:00,ok,23888400
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,2784,Marc Bernal,Marc Bernal,3,9334511,13,9334511,2026-08-24T22:24:38+02:00,ok,23888402
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,3028,G. Puerta,Gustavo Puerta,3,14350780,9,19329093,2026-08-24T22:24:38+02:00,ok,23888403
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,2394,Williot,Williot Swedberg,3,6643584,4,13878081,2026-08-24T22:24:38+02:00,ok,23888404
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,3127,Moscardo,Gabriel Silva Moscardo de Salles,3,6406890,,17682910,2026-08-24T22:24:38+02:00,ok,23888405
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,2431,Brahim,Brahim Díaz,3,10153344,2,18793931,2026-08-24T22:24:38+02:00,ok,23888406
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,2985,Noubi,Lucas Noubi,2,12818398,5,18689875,2026-08-24T22:24:38+02:00,ok,23888408
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,302,Gayá,José Luis Gayá Peña,2,10634639,7,19035033,2026-08-24T22:24:38+02:00,ok,23888409
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,2479,Kike Salas,Kike Salas,2,9348148,1,19364541,2026-08-24T22:24:38+02:00,ok,23888410
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,3059,Pastor,Álex Pastor,2,380882,,1000000,2026-08-24T22:24:38+02:00,ok,23888411
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,2790,Cardoso,Fábio Rafael Rodrigues Cardoso,2,661640,,1000000,2026-08-25T22:24:12+02:00,ok,25358137
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,2522,Raphinha,Raphael Dias Belloli,4,106520105,39,106520105,2026-08-26T22:24:39+02:00,ok,26838904
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,2619,Karrikaburu,Jon Karrikaburu,4,494276,,1000000,2026-08-26T22:24:39+02:00,injured,26838906
2026-08-28T2155Z,laliga,38066387,Magic Mike 333,1221,Gavi,Pablo Martín Páez Gavira,3,24840313,1,35500000,2026-08-28T22:24:08+02:00,doubtful,30254397
2026-08-28T2155Z,laliga,38066616,Albert Laporta,2613,M. Dituro,Matías Dituro,1,9028513,8,11204821,2026-08-24T22:26:49+02:00,ok,23892279
2026-08-28T2155Z,laliga,38066616,Albert Laporta,2923,Raúl Moro,Raúl Moro,4,13759631,2,21130341,2026-08-24T22:26:49+02:00,ok,23892280
2026-08-28T2155Z,laliga,38066616,Albert Laporta,2418,Marc Roca,Marc Roca,3,6306010,8,8477136,2026-08-24T22:26:49+02:00,ok,23892283
2026-08-28T2155Z,laliga,38066616,Albert Laporta,2415,Llorente ,Diego Llorente,2,11833184,11,20786520,2026-08-24T22:26:49+02:00,ok,23892290
2026-08-28T2155Z,laliga,38066616,Albert Laporta,3068,Cabrera,Leandro Cabrera,2,12349291,,17500002,2026-08-27T22:24:16+02:00,suspended,28415427
2026-08-28T2155Z,laliga,38066616,Albert Laporta,3151,Buonanotte,Facundo Buonanotte,3,5275410,3,7331515,2026-08-29T22:24:04+02:00,ok,32308230
2026-08-28T2155Z,laliga,38066616,Albert Laporta,3108,Aubameyang,Pierre-Emerick Aubameyang,4,51822107,20,51822107,2026-09-03T22:24:07+02:00,ok,40028033
2026-08-28T2155Z,laliga,38066616,Albert Laporta,2295,Febas,Aleix Febas,3,24092510,7,24092510,2026-09-06T22:24:26+02:00,ok,44068728
2026-08-28T2155Z,laliga,38066616,Albert Laporta,2384,Unai Lopez,Unai López,3,7877568,12,7877568,2026-09-06T22:24:26+02:00,ok,44068732
2026-08-28T2155Z,laliga,38066616,Albert Laporta,3036,Dani Lorenzo,Dani Lorenzo,3,9966466,10,9966466,2026-09-06T22:24:26+02:00,ok,44068733
2026-08-28T2155Z,laliga,38066616,Albert Laporta,3086,Moleiro,Alberto Moleiro,3,58431961,13,59911108,2026-09-10T22:24:39+02:00,ok,50723054
2026-08-28T2241Z,laliga,38091967,miguel_autentico,3002,Iñigo Vicente,Iñigo Vicente,4,21903110,24,31271675,2026-08-25T12:15:41+02:00,ok,24338723
2026-08-28T2241Z,laliga,38091967,miguel_autentico,2464,Pepelu,José Luis García Vayá,3,9143499,12,12462728,2026-08-25T12:15:41+02:00,ok,24338726
2026-08-28T2241Z,laliga,38091967,miguel_autentico,2390,Starfelt,Carl Starfelt,2,12095777,1,22056818,2026-08-25T12:15:41+02:00,ok,24338731
2026-08-28T2241Z,laliga,38091967,miguel_autentico,1930,El Hilali,Omar El Hilali,2,11917596,8,14122438,2026-08-25T12:15:41+02:00,ok,24338734
2026-08-28T2241Z,laliga,38091967,miguel_autentico,2453,Agoumé,Lucien Agoumé,3,6452028,10,6452028,2026-08-28T22:24:08+02:00,ok,30254398
2026-08-28T2241Z,laliga,38091967,miguel_autentico,2713,Ionut Radu,Ionut Radu,1,35562092,12,39655832,2026-08-28T22:24:08+02:00,ok,30254399
2026-08-28T2241Z,laliga,38091967,miguel_autentico,3099,Fornals,Pablo Fornals,3,60465713,16,60465713,2026-08-29T22:24:04+02:00,ok,32308191
2026-08-28T2241Z,laliga,38091967,miguel_autentico,3123,Marcos Alonso,Marcos Alonso,2,29966511,13,29966511,2026-09-01T22:24:11+02:00,suspended,37280098
2026-08-28T2241Z,laliga,38091967,miguel_autentico,2639,M. Román,Miguel Román,3,5461077,15,5461077,2026-09-06T22:24:26+02:00,ok,44068749
2026-08-28T2241Z,laliga,38091967,miguel_autentico,3128,Guido Rodríguez,Guido Rodríguez,3,25374244,14,25374244,2026-09-06T22:24:26+02:00,injured,44068751
2026-08-28T2241Z,laliga,38091967,miguel_autentico,2543,Natan,Natan Bernardo de Souza,2,37829881,8,37829881,2026-09-08T22:24:18+02:00,ok,47459928
2026-08-28T2241Z,laliga,38098179,SusoGattuso,3073,Andrés Martín,Andrés Martín,4,21898407,18,32786210,2026-08-25T13:49:58+02:00,injured,24453910
2026-08-28T2241Z,laliga,38098179,SusoGattuso,927,Berenguer,Alejandro Berenguer Remiro,4,7982175,4,15510195,2026-08-25T13:49:58+02:00,ok,24453911
2026-08-28T2241Z,laliga,38098179,SusoGattuso,3129,Carlos Espí,Carlos Espí,4,13084339,9,13434351,2026-08-25T13:49:58+02:00,ok,24453912
2026-08-28T2241Z,laliga,38098179,SusoGattuso,3119,Amatucci,Lorenzo Amatucci,3,14923612,10,20077653,2026-08-25T13:49:58+02:00,ok,24453913
2026-08-28T2241Z,laliga,38098179,SusoGattuso,3035,Izan M.,Izan Merino,3,5182814,6,11031121,2026-08-25T13:49:58+02:00,ok,24453914
2026-08-28T2241Z,laliga,38098179,SusoGattuso,2338,Aimar,Aimar Oroz,3,15090962,8,25621956,2026-08-25T13:49:58+02:00,ok,24453915
2026-08-28T2241Z,laliga,38098179,SusoGattuso,1029,Álvaro García,Álvaro García,3,20746760,10,29306810,2026-08-25T13:49:58+02:00,ok,24453917
2026-08-28T2241Z,laliga,38098179,SusoGattuso,1991,Tárrega,César Tárrega,2,10806422,14,14818160,2026-08-25T13:49:58+02:00,ok,24453918
2026-08-28T2241Z,laliga,38098179,SusoGattuso,2552,Jonny Otto,Jonathan Castro Otto,2,7267688,21,10086281,2026-08-25T13:49:58+02:00,ok,24453920
2026-08-28T2241Z,laliga,38098179,SusoGattuso,1210,Giuliano,Giuliano Simeone,4,42718674,15,44652302,2026-08-27T22:24:16+02:00,ok,28415425
2026-08-28T2241Z,laliga,38098179,SusoGattuso,2443,Aramburu,Jon Aramburu,2,17398148,2,17785551,2026-08-28T22:24:08+02:00,ok,30254395
2026-08-28T2241Z,laliga,38098179,SusoGattuso,2785,Riedel,Clemens Riedel,2,6266495,10,6266495,2026-08-29T22:24:04+02:00,ok,32308213
2026-08-28T2241Z,laliga,38098179,SusoGattuso,2759,Vlachodimos,Odysseas Vlachodimos,1,24548108,16,24548108,2026-09-09T22:38:03+02:00,ok,49100876
2026-08-28T2241Z,laliga,38098179,SusoGattuso,3078,T. Martínez,Toni Martínez,4,28219806,13,28219806,2026-09-09T22:38:03+02:00,doubtful,49100879
2026-08-28T2241Z,laliga,38098179,SusoGattuso,2846,Arguibide,Iñigo Arguibide,2,666327,10,1000040,2026-09-11T22:24:22+02:00,ok,52161651
2026-08-28T2241Z,laliga,38098179,SusoGattuso,2429,Fran García,Fran García,2,13710368,16,13921111,2026-09-11T22:24:22+02:00,ok,52161653
2026-08-28T2241Z,laliga,38098179,SusoGattuso,2930,Nuñez,Unai Núñez,2,6768414,13,6768414,2026-09-11T22:24:22+02:00,ok,52161655
2026-08-28T2241Z,laliga,38099509,BurtonGM89,3069,Blanco,Antonio Blanco,3,15076323,17,25133218,2026-08-25T14:07:38+02:00,ok,24479691
2026-08-28T2241Z,laliga,38099509,BurtonGM89,3037,C. Puga,Carlos Puga,2,4960592,8,9084328,2026-08-25T14:07:38+02:00,ok,24479695
2026-08-28T2241Z,laliga,38099509,BurtonGM89,2614,C. Romero,Carlos Romero,2,36495091,7,45739000,2026-08-25T22:24:12+02:00,ok,25358140
2026-08-28T2241Z,laliga,38099509,BurtonGM89,1031,Comesaña,Santiago Comesaña,3,26709279,6,35276000,2026-08-26T22:24:39+02:00,ok,26838907
2026-08-28T2241Z,laliga,38099509,BurtonGM89,2474,Denis Suárez,Denis Suárez,3,2540126,10,2580315,2026-08-27T22:24:16+02:00,ok,28415429
2026-08-28T2241Z,laliga,38099509,BurtonGM89,2315,Paredes,Aitor Paredes,2,7069258,10,7069258,2026-08-30T22:24:29+02:00,ok,34082884
2026-08-28T2241Z,laliga,38099509,BurtonGM89,1337,Tenaglia,Nahuel Tenaglia,2,22515722,30,22515722,2026-08-31T22:24:18+02:00,ok,35602270
2026-08-28T2241Z,laliga,38099509,BurtonGM89,2455,Peque,Gerard Fernández Castellano,4,2761290,9,2761290,2026-09-02T22:24:15+02:00,ok,38654637
2026-08-28T2241Z,laliga,38099509,BurtonGM89,184,David Soria,David Soria Solís,1,27370919,19,27370919,2026-09-03T22:24:06+02:00,ok,40028030
2026-08-28T2241Z,laliga,38099509,BurtonGM89,1565,Barrios,Pablo Barrios,3,48118836,13,48118836,2026-09-04T22:24:09+02:00,ok,41216659
2026-08-28T2241Z,laliga,38099509,BurtonGM89,2386,Nteka,Randy Nteka,4,1351274,5,1451000,2026-09-05T22:24:04+02:00,ok,42499462
2026-08-28T2241Z,laliga,38099509,BurtonGM89,2746,Miguel Sierra,Miguel Sierra,4,1189292,9,1189292,2026-09-06T22:24:26+02:00,ok,44068731
2026-08-28T2241Z,laliga,38099509,BurtonGM89,2757,Gerard Martín,Gerard Martín,2,42498685,20,42498685,2026-09-07T22:24:30+02:00,ok,45816436
2026-08-28T2241Z,laliga,38099509,BurtonGM89,3105,Cala,Álex Calatrava Torrado,4,5076057,11,5076057,2026-09-08T22:24:18+02:00,ok,47459930
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,3040,A. Herrero,Alfonso Herrero,1,9944274,12,12467418,2026-08-24T22:24:38+02:00,ok,23888398
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,1484,Guruzeta,Gorka Guruzeta,4,13824126,,21302826,2026-08-24T22:24:38+02:00,ok,23888399
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,2400,Pere Milla,Pere Milla,4,7351297,2,16373543,2026-08-24T22:24:38+02:00,ok,23888400
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,2784,Marc Bernal,Marc Bernal,3,9334511,13,9334511,2026-08-24T22:24:38+02:00,ok,23888402
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,3028,G. Puerta,Gustavo Puerta,3,14350780,9,19329093,2026-08-24T22:24:38+02:00,ok,23888403
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,2394,Williot,Williot Swedberg,3,6643584,4,13878081,2026-08-24T22:24:38+02:00,ok,23888404
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,3127,Moscardo,Gabriel Silva Moscardo de Salles,3,6406890,,17682910,2026-08-24T22:24:38+02:00,ok,23888405
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,2431,Brahim,Brahim Díaz,3,10153344,2,18793931,2026-08-24T22:24:38+02:00,ok,23888406
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,2985,Noubi,Lucas Noubi,2,12818398,5,18689875,2026-08-24T22:24:38+02:00,ok,23888408
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,302,Gayá,José Luis Gayá Peña,2,10634639,7,19035033,2026-08-24T22:24:38+02:00,ok,23888409
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,2479,Kike Salas,Kike Salas,2,9348148,1,19364541,2026-08-24T22:24:38+02:00,ok,23888410
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,3059,Pastor,Álex Pastor,2,380882,,1000000,2026-08-24T22:24:38+02:00,ok,23888411
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,2790,Cardoso,Fábio Rafael Rodrigues Cardoso,2,661640,,1000000,2026-08-25T22:24:12+02:00,ok,25358137
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,2522,Raphinha,Raphael Dias Belloli,4,106520105,39,106520105,2026-08-26T22:24:39+02:00,ok,26838904
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,2619,Karrikaburu,Jon Karrikaburu,4,494276,,1000000,2026-08-26T22:24:39+02:00,injured,26838906
2026-08-28T2241Z,laliga,38066387,Magic Mike 333,1221,Gavi,Pablo Martín Páez Gavira,3,24840313,1,35500000,2026-08-28T22:24:08+02:00,doubtful,30254397
2026-08-28T2241Z,laliga,38066616,Albert Laporta,2613,M. Dituro,Matías Dituro,1,9028513,8,11204821,2026-08-24T22:26:49+02:00,ok,23892279
2026-08-28T2241Z,laliga,38066616,Albert Laporta,2923,Raúl Moro,Raúl Moro,4,13759631,2,21130341,2026-08-24T22:26:49+02:00,ok,23892280
2026-08-28T2241Z,laliga,38066616,Albert Laporta,2418,Marc Roca,Marc Roca,3,6306010,8,8477136,2026-08-24T22:26:49+02:00,ok,23892283
2026-08-28T2241Z,laliga,38066616,Albert Laporta,2415,Llorente ,Diego Llorente,2,11833184,11,20786520,2026-08-24T22:26:49+02:00,ok,23892290
2026-08-28T2241Z,laliga,38066616,Albert Laporta,3068,Cabrera,Leandro Cabrera,2,12349291,,17500002,2026-08-27T22:24:16+02:00,suspended,28415427
2026-08-28T2241Z,laliga,38066616,Albert Laporta,3151,Buonanotte,Facundo Buonanotte,3,5275410,3,7331515,2026-08-29T22:24:04+02:00,ok,32308230
2026-08-28T2241Z,laliga,38066616,Albert Laporta,3108,Aubameyang,Pierre-Emerick Aubameyang,4,51822107,20,51822107,2026-09-03T22:24:07+02:00,ok,40028033
2026-08-28T2241Z,laliga,38066616,Albert Laporta,2295,Febas,Aleix Febas,3,24092510,7,24092510,2026-09-06T22:24:26+02:00,ok,44068728
2026-08-28T2241Z,laliga,38066616,Albert Laporta,2384,Unai Lopez,Unai López,3,7877568,12,7877568,2026-09-06T22:24:26+02:00,ok,44068732
2026-08-28T2241Z,laliga,38066616,Albert Laporta,3036,Dani Lorenzo,Dani Lorenzo,3,9966466,10,9966466,2026-09-06T22:24:26+02:00,ok,44068733
2026-08-28T2241Z,laliga,38066616,Albert Laporta,3086,Moleiro,Alberto Moleiro,3,58431961,13,59911108,2026-09-10T22:24:39+02:00,ok,50723054
2026-08-29T1159Z,laliga,38091967,miguel_autentico,3002,Iñigo Vicente,Iñigo Vicente,4,21903110,24,31271675,2026-08-25T12:15:41+02:00,ok,24338723
2026-08-29T1159Z,laliga,38091967,miguel_autentico,2464,Pepelu,José Luis García Vayá,3,9143499,12,12462728,2026-08-25T12:15:41+02:00,ok,24338726
2026-08-29T1159Z,laliga,38091967,miguel_autentico,2390,Starfelt,Carl Starfelt,2,12095777,1,22056818,2026-08-25T12:15:41+02:00,ok,24338731
2026-08-29T1159Z,laliga,38091967,miguel_autentico,1930,El Hilali,Omar El Hilali,2,11917596,8,14122438,2026-08-25T12:15:41+02:00,ok,24338734
2026-08-29T1159Z,laliga,38091967,miguel_autentico,2453,Agoumé,Lucien Agoumé,3,6452028,10,6452028,2026-08-28T22:24:08+02:00,ok,30254398
2026-08-29T1159Z,laliga,38091967,miguel_autentico,2713,Ionut Radu,Ionut Radu,1,35562092,12,39655832,2026-08-28T22:24:08+02:00,ok,30254399
2026-08-29T1159Z,laliga,38091967,miguel_autentico,3099,Fornals,Pablo Fornals,3,60465713,16,60465713,2026-08-29T22:24:04+02:00,ok,32308191
2026-08-29T1159Z,laliga,38091967,miguel_autentico,3123,Marcos Alonso,Marcos Alonso,2,29966511,13,29966511,2026-09-01T22:24:11+02:00,suspended,37280098
2026-08-29T1159Z,laliga,38091967,miguel_autentico,2639,M. Román,Miguel Román,3,5461077,15,5461077,2026-09-06T22:24:26+02:00,ok,44068749
2026-08-29T1159Z,laliga,38091967,miguel_autentico,3128,Guido Rodríguez,Guido Rodríguez,3,25374244,14,25374244,2026-09-06T22:24:26+02:00,injured,44068751
2026-08-29T1159Z,laliga,38091967,miguel_autentico,2543,Natan,Natan Bernardo de Souza,2,37829881,8,37829881,2026-09-08T22:24:18+02:00,ok,47459928
2026-08-29T1159Z,laliga,38098179,SusoGattuso,3073,Andrés Martín,Andrés Martín,4,21898407,18,32786210,2026-08-25T13:49:58+02:00,injured,24453910
2026-08-29T1159Z,laliga,38098179,SusoGattuso,927,Berenguer,Alejandro Berenguer Remiro,4,7982175,4,15510195,2026-08-25T13:49:58+02:00,ok,24453911
2026-08-29T1159Z,laliga,38098179,SusoGattuso,3129,Carlos Espí,Carlos Espí,4,13084339,9,13434351,2026-08-25T13:49:58+02:00,ok,24453912
2026-08-29T1159Z,laliga,38098179,SusoGattuso,3119,Amatucci,Lorenzo Amatucci,3,14923612,10,20077653,2026-08-25T13:49:58+02:00,ok,24453913
2026-08-29T1159Z,laliga,38098179,SusoGattuso,3035,Izan M.,Izan Merino,3,5182814,6,11031121,2026-08-25T13:49:58+02:00,ok,24453914
2026-08-29T1159Z,laliga,38098179,SusoGattuso,2338,Aimar,Aimar Oroz,3,15090962,8,25621956,2026-08-25T13:49:58+02:00,ok,24453915
2026-08-29T1159Z,laliga,38098179,SusoGattuso,1029,Álvaro García,Álvaro García,3,20746760,10,29306810,2026-08-25T13:49:58+02:00,ok,24453917
2026-08-29T1159Z,laliga,38098179,SusoGattuso,1991,Tárrega,César Tárrega,2,10806422,14,14818160,2026-08-25T13:49:58+02:00,ok,24453918
2026-08-29T1159Z,laliga,38098179,SusoGattuso,2552,Jonny Otto,Jonathan Castro Otto,2,7267688,21,10086281,2026-08-25T13:49:58+02:00,ok,24453920
2026-08-29T1159Z,laliga,38098179,SusoGattuso,1210,Giuliano,Giuliano Simeone,4,42718674,15,44652302,2026-08-27T22:24:16+02:00,ok,28415425
2026-08-29T1159Z,laliga,38098179,SusoGattuso,2443,Aramburu,Jon Aramburu,2,17398148,2,17785551,2026-08-28T22:24:08+02:00,ok,30254395
2026-08-29T1159Z,laliga,38098179,SusoGattuso,2785,Riedel,Clemens Riedel,2,6266495,10,6266495,2026-08-29T22:24:04+02:00,ok,32308213
2026-08-29T1159Z,laliga,38098179,SusoGattuso,2759,Vlachodimos,Odysseas Vlachodimos,1,24548108,16,24548108,2026-09-09T22:38:03+02:00,ok,49100876
2026-08-29T1159Z,laliga,38098179,SusoGattuso,3078,T. Martínez,Toni Martínez,4,28219806,13,28219806,2026-09-09T22:38:03+02:00,doubtful,49100879
2026-08-29T1159Z,laliga,38098179,SusoGattuso,2846,Arguibide,Iñigo Arguibide,2,666327,10,1000040,2026-09-11T22:24:22+02:00,ok,52161651
2026-08-29T1159Z,laliga,38098179,SusoGattuso,2429,Fran García,Fran García,2,13710368,16,13921111,2026-09-11T22:24:22+02:00,ok,52161653
2026-08-29T1159Z,laliga,38098179,SusoGattuso,2930,Nuñez,Unai Núñez,2,6768414,13,6768414,2026-09-11T22:24:22+02:00,ok,52161655
2026-08-29T1159Z,laliga,38099509,BurtonGM89,3069,Blanco,Antonio Blanco,3,15076323,17,25133218,2026-08-25T14:07:38+02:00,ok,24479691
2026-08-29T1159Z,laliga,38099509,BurtonGM89,3037,C. Puga,Carlos Puga,2,4960592,8,9084328,2026-08-25T14:07:38+02:00,ok,24479695
2026-08-29T1159Z,laliga,38099509,BurtonGM89,2614,C. Romero,Carlos Romero,2,36495091,7,45739000,2026-08-25T22:24:12+02:00,ok,25358140
2026-08-29T1159Z,laliga,38099509,BurtonGM89,1031,Comesaña,Santiago Comesaña,3,26709279,6,35276000,2026-08-26T22:24:39+02:00,ok,26838907
2026-08-29T1159Z,laliga,38099509,BurtonGM89,2474,Denis Suárez,Denis Suárez,3,2540126,10,2580315,2026-08-27T22:24:16+02:00,ok,28415429
2026-08-29T1159Z,laliga,38099509,BurtonGM89,2315,Paredes,Aitor Paredes,2,7069258,10,7069258,2026-08-30T22:24:29+02:00,ok,34082884
2026-08-29T1159Z,laliga,38099509,BurtonGM89,1337,Tenaglia,Nahuel Tenaglia,2,22515722,30,22515722,2026-08-31T22:24:18+02:00,ok,35602270
2026-08-29T1159Z,laliga,38099509,BurtonGM89,2455,Peque,Gerard Fernández Castellano,4,2761290,9,2761290,2026-09-02T22:24:15+02:00,ok,38654637
2026-08-29T1159Z,laliga,38099509,BurtonGM89,184,David Soria,David Soria Solís,1,27370919,19,27370919,2026-09-03T22:24:06+02:00,ok,40028030
2026-08-29T1159Z,laliga,38099509,BurtonGM89,1565,Barrios,Pablo Barrios,3,48118836,13,48118836,2026-09-04T22:24:09+02:00,ok,41216659
2026-08-29T1159Z,laliga,38099509,BurtonGM89,2386,Nteka,Randy Nteka,4,1351274,5,1451000,2026-09-05T22:24:04+02:00,ok,42499462
