observed_at,source,team_slug,player_name,player_slug,role,start_pct,status,note
2026-08-11T1439Z,futbolfantasy,getafe,Jiri Letácek,jiri-letacek,sub,5,ok,
2026-08-11T1439Z,futbolfantasy,getafe,Yvan Neyou,yvan-neyou,sub,0,ok,
2026-08-11T1439Z,futbolfantasy,getafe,Christantus Uche,chrisantus-uche,sub,0,injured,Rotura de ligamento cruzado y menisco Desde 06/08 (5 días) Baja hasta junio
2026-08-11T1439Z,futbolfantasy,getafe,Juanmi Jiménez,juanmi-jimenez,sub,0,injured,Lesión de rodilla Desde 21/02 (171 días) Baja hasta noviembre
2026-08-11T1439Z,futbolfantasy,levante,Hugo Sotelo,hugo-sotelo,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,levante,Mathew Ryan,mat-ryan,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,levante,Kareem Tunde,kareem-tunde,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,levante,Enzo Bardelli,enzo-bardelli,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,levante,Iván Romero,ivan-romero,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,levante,Jon Ander Olasagasti,jon-ander-olasagasti,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,levante,Adrián de la Fuente,adrian-de-la-fuente,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,levante,Manu Sánchez,manu-sanchez,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,levante,Aissa Mandi,aissa-mandi,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,levante,Carlos Álvarez,carlos-lvarez,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,levante,Nacho Pérez,nacho-perez-1,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,levante,Paco Cortés,paco-cortes,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,levante,Karl Etta Eyong,etta-eyong,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,levante,Jeremy Toljan,jeremy-toljan,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,levante,Víctor García,victor-garcia-1,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,levante,Oriol Rey,oriol-rey,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,levante,Kervin Arriaga,kervin-arriaga,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,levante,Yanis Musuayi,yanis-musuayi,sub,20,ok,
2026-08-11T1439Z,futbolfantasy,levante,Dani Requena,dani-requena,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,levante,Tai Abed,tai-abed,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,levante,Jorge Cabello,jorge-cabello,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,levante,Pablo Campos,pablo-campos,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,levante,Alejandro Primo,alejandro-primo,sub,0,doubt,Luxación de hombro Desde 26/04 (107 días) Disponible para la jornada 1
2026-08-11T1439Z,futbolfantasy,levante,Dani Martín,dani-martin-1,sub,0,ok,
2026-08-11T1439Z,futbolfantasy,levante,Roger Brugué,roger-brugue,sub,0,suspended,
2026-08-11T1439Z,futbolfantasy,malaga,Chupete,chupete,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Alfonso Herrero,alfonso-herrero,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Joaquín Muñoz,joaquin-munoz,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,malaga,David Larrubia,david-larrubia,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Ramón Enríquez,ramon-enriquez,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Dani Lorenzo,dani-lorenzo-1,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Izan Merino,izan-merino,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Carlos Puga,carlos-puga,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Einar Galilea,einar-galilea,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Rafa Rodríguez,rafa-rodriguez,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,malaga,José Salinas,jose-salinas,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Rafa Garrido,rafa-garrido,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Angel Recio,angel-recio,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Álex Pastor,lex-pastor,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Juan Cruz,juan-cruz-2,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Adrián Niño,adrian-nino,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Dani Sánchez,dani-sanchez,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Julen Lobete,julen-lobete,sub,20,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Eneko Jauregi,eneko-jauregi,sub,20,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Haitam Abaida,haitam-abaida,sub,20,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Juanpe Jiménez,juanpe-jimenez,sub,20,doubt,Lesión en los isquiotibiales Desde 11/04 (122 días) Baja hasta mediados de agosto
2026-08-11T1439Z,futbolfantasy,malaga,Carlos López,carlos-lopez,sub,20,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Pablo Arriaza,pablo-arriaza,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,malaga,Aarón Ochoa,aaron-ochoa,sub,0,suspended,
2026-08-11T1439Z,futbolfantasy,malaga,Diego Murillo,diego-murillo,sub,0,injured,Lesión de rodilla Desde 20/06 (52 días) Baja hasta septiembre
2026-08-11T1439Z,futbolfantasy,malaga,Carlos Dotor,carlos-dotor,sub,0,injured,Lesión de rodilla Desde 07/08 (4 días) Baja hasta finales de agosto
2026-08-11T1439Z,futbolfantasy,malaga,Fernando Calero,fernando-calero,sub,0,injured,Fractura de costilla(s) Desde 07/08 (4 días) Baja hasta principios de septiembre
2026-08-11T1439Z,futbolfantasy,malaga,Moussa Diarra,moussa-diarra,absent,,doubt,Lesión en el sóleo Desde 25/07 (17 días) Duda para la jornada 1
2026-08-11T1439Z,futbolfantasy,osasuna,Alejandro Catena,alejandro-catena,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Raul Moro,raul-moro,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Iñigo Arguibide,inigo-arguibide,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Ante Budimir,ante-budimir,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Rubén García,ruben-garcia,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Aimar Oroz,aimar-oroz,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Jon Moncayola,jon-moncayola,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Iker Muñoz,iker-munoz,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Boyomo,boyomo,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Abel Bretones,abel-bretones,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Sergio Herrera,sergio-herrera,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Lucas Torró,lucas-torro,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Jorge Herrando,jorge-herrando,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Jonathan Dubasin,jonathan-dubasin,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Valentin Rosier,valentin-rosier,sub,40,doubt,Lesión en el bíceps femoral Desde 24/07 (18 días) Duda para la jornada 1
2026-08-11T1439Z,futbolfantasy,osasuna,Moi Gómez,moi-gomez,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Kike Barja,kike-barja,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Raúl García,raul-garcia-1,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Aitor Fernández,aitor-fernandez,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Asier Osambela,asier-osambela,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,osasuna,Iker Benito,iker-benito,sub,0,ok,
2026-08-11T1439Z,futbolfantasy,racing,Sergio Canales,sergio-canales,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,racing,Simon Eriksson,simon-eriksson,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,racing,Asier Villalibre,asier-villalibre,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,racing,Andrés Martín,andres-martin,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,racing,Maguette Gueye,maguette-gueye,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,racing,Iñigo Vicente,inigo-vicente,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,racing,Gustavo Puerta,gustavo-puerta,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,racing,Jorge Salinas,jorge-salinas,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,racing,Pedro Felipe,pedro-felipe,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,racing,Facundo González,facundo-gonzalez,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,racing,Álvaro Mantilla,lvaro-mantilla,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,racing,Manu Hernando,manu-hernando,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,racing,Julen Agirrezabala,julen-agirrezabala,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,racing,Íñigo Sainz-Maza,nigo-sainz-maza,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,racing,Pablo Ramón,pablo-ramon,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,racing,Juan Carlos Arana,juan-carlos-arana,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,racing,Yassir Zabiri,yassir-zabiri,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,racing,Sergio Martínez,sergio-martinez,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,racing,Giorgi Guliashvili,giorgi-guliashvili,sub,20,doubt,Fractura de peroné Desde 16/05 (87 días) Duda para la jornada 1
2026-08-11T1439Z,futbolfantasy,racing,Laro Gómez,laro-gomez,sub,0,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Óscar Valentín,scar-valentin,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Sergio Camello,sergio-camello,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Augusto Batalla,augusto-batalla,starter,95,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Jorge de Frutos,jorge-de-frutos,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Isi Palazón,isi-palazon,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Unai López,unai-lopez,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Pelayo Fernández,pelayo-fernandez,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Florian Lejeune,florian-lejeune,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Iván Balliu,ivan-balliu,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Andrei Ratiu,andrei-florin,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Álvaro García,alvaro-garcia,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Pedro Díaz,pedro-diaz,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Alemão,alemo,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Pathé Ciss,pathe-ciss,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Jozhua Vertrouwd,jozhua-vertrouwd,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Fran Pérez,fran-perez,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Randy Nteka,randy-nteka,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Marash Kumbulla,marash-kumbulla,sub,30,doubt,Lesión en el aductor Desde 22/04 (111 días) Disponible para la jornada 1
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Nobel Mendy,nobel-mendy,sub,10,doubt,Trabajo al margen Desde 17/07 (25 días) Disponible para la jornada 1
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Dani Cárdenas,dani-cardenas,sub,5,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Raúl De Tomás,raul-de-tomas,sub,0,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Pep Chavarría,pep-chavarria,sub,0,ok,
2026-08-11T1439Z,futbolfantasy,rayo-vallecano,Luiz Felipe,luiz-felipe,sub,0,injured,Rotura en los isquiotibiales Desde 16/04 (117 días) Baja hasta septiembre
2026-08-11T1439Z,futbolfantasy,real-madrid,Kylian Mbappé,kylian-mbappe,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Arda Güler,arda-gler,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Dean Huijsen,dean-huijsen,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Ibrahima Konaté,ibrahima-konate,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Denzel Dumfries,denzel-dumfries,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Bernardo Silva,bernardo-silva,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Federico Valverde,federico-valverde,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Jude Bellingham,jude-bellingham,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Vinicius Junior,vinicius-junior,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Thibaut Courtois,thibaut-courtois,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Marc Cucurella,marc-cucurella,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Antonio Rüdiger,antonio-rudiger,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Trent Alexander-Arnold,trent-alexander-arnold,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Yan Diomande,yan-diomande,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Aurélien Tchouaméni,aurelien-tchouameni,sub,50,doubt,Molestias musculares Desde 10/08 (1 día) Disponible para la jornada 2
2026-08-11T1439Z,futbolfantasy,real-madrid,Eduardo Camavinga,eduardo-camavinga,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Brahim Díaz,brahim-diaz,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Carlos Espí,carlos-espi,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Álvaro F. Carreras,lvaro-fernandez-1,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Andriy Lunin,andriy-lunin,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Endrick,endrick,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,real-madrid,Ferland Mendy,ferland-mendy,sub,0,injured,Lesión en el recto femoral Desde 03/05 (100 días) Baja hasta octubre
2026-08-11T1439Z,futbolfantasy,real-madrid,Raúl Asencio,raul-asencio-1,sub,0,injured,Lesión en el recto femoral Desde 29/07 (13 días) Baja hasta mediados de septiembre
2026-08-11T1439Z,futbolfantasy,real-madrid,Éder Militão,der-milito,sub,0,injured,Lesión en el bíceps femoral Desde 21/04 (112 días) Baja hasta finales de septiembre
2026-08-11T1439Z,futbolfantasy,real-madrid,Thiago Pitarch,thiago-pitarch,sub,0,injured,Esguince de rodilla Desde 22/07 (20 días) Baja hasta mediados de septiembre
2026-08-11T1439Z,futbolfantasy,real-madrid,Rodrygo Goes,rodrygo-goes,sub,0,injured,Rotura de ligamento cruzado y menisco Desde 02/03 (162 días) Baja hasta noviembre-diciembre
2026-08-11T1439Z,futbolfantasy,real-sociedad,Sergio Gómez,sergio-gomez,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Jon Aramburu,jon-aramburu,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Igor Zubeldia,igor-zubeldia,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Jon Martín,jon-martin,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Beñat Turrientes,benat-turrientes,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Carlos Soler,carlos-soler,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Yangel Herrera,yangel-herrera,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Ander Barrenetxea,ander-barrenetxea,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Takefusa Kubo,takefusa-kubo,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Mikel Oyarzabal,mikel-oyarzabal,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Álex Remiro,alex-remiro,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Gonçalo Guedes,goncalo-guedes,sub,50,doubt,Lesión indeterminada Desde 05/08 (6 días) Disponible para la jornada 2
2026-08-11T1439Z,futbolfantasy,real-sociedad,Luka Sucic,luka-sucic,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Orri Steinn Óskarsson,orri-steinn-skarsson,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Pablo Marín,pablo-marin,sub,30,doubt,Lesión en los isquiotibiales Desde 14/07 (28 días) Disponible para la jornada 2
2026-08-11T1439Z,futbolfantasy,real-sociedad,Jon Gorrotxategi,jon-gorrotxategi,sub,30,doubt,Pubalgia Desde 16/05 (87 días) Duda para la jornada 2
2026-08-11T1439Z,futbolfantasy,real-sociedad,Arsen Zakharyan,arsen-zakharyan,sub,20,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Luken Beitia,luken-beitia,sub,20,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Aihen Muñoz,aihen-munoz,sub,20,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Job Ochieng,job-ochieng,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Kazunari Kita,laliga-26-27,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Jon Pacheco,jon-pacheco,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Unai Marrero,unai-marrero,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Jon Balda,jon-balda,sub,0,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Mikel Goti,mikel-goti,sub,0,doubt,Molestias en el tobillo Desde 28/07 (14 días) Disponible para la jornada 2
2026-08-11T1439Z,futbolfantasy,real-sociedad,Javi López,javi-lopez-1,sub,0,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Iñaki Rupérez,inaki-ruperez,sub,0,ok,
2026-08-11T1439Z,futbolfantasy,real-sociedad,Jon Karrikaburu,jon-karrikaburu,sub,0,doubt,Molestias en el pubis Desde 31/07 (11 días) Disponible para la jornada 2
2026-08-11T1439Z,futbolfantasy,real-sociedad,Álvaro Odriozola,alvaro-odriozola,sub,0,injured,Rotura de lig. cruzado anterior Desde 21/02 (171 días) Baja hasta octubre
2026-08-11T1439Z,futbolfantasy,sevilla,Gabriel Suazo,gabriel-suazo,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Miguel Sierra,miguel-sierra,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Isaac Romero,isaac-romero,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Nico Guillén,nico-guillen,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Juan Iglesias,juan-iglesias,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Jon Guridi,jon-guridi,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Kike Salas,kike-salas,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Odysseas Vlachodimos,odysseas-vlachodimos,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Rubén Vargas,ruben-vargas,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Lucien Agoume,lucien-agoume,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Arouna Sangante,arouna-sangante,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Peque,peque,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Andrés Castrín,andres-castrin,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Joaquín Oso,joaquin-oso,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,José Ángel Carmona,jose-ngel-carmona,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Julio Díaz,julio-diaz,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Manu Bueno,manu-bueno,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Robbie Ure,robbie-ure,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Marcão,marcao,sub,20,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Fran González,fran-gonzalez-2,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Chidera Ejuke,chidera-ejuke,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Alfonso González,alfonso-gonzalez,sub,0,doubt,Lesión en el cuádriceps Desde 06/07 (36 días) Baja hasta mediados de agosto
2026-08-11T1439Z,futbolfantasy,sevilla,Adrià Pedrosa,adria-pedrosa,sub,0,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Federico Gattoni,federico-gattoni,sub,0,ok,
2026-08-11T1439Z,futbolfantasy,sevilla,Fábio Cardoso,fabio-cardoso,sub,0,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Stole Dimitrievski,stole-dimitrievski,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Guido Rodríguez,guido-rodriguez,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Jesús Vázquez,jesus-vazquez-1,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,valencia,José Gayà,jose-gaya,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Justin de Haas,justin-de-haas,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Hugo Duro,hugo-duro,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Pepelu,pepelu,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Filip Ugrinic,filip-ugrinic,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Ryunosuke Sato,ryunosuke-sato,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Javi Guerra,javi-guerra-1,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,valencia,César Tárrega,cesar-tarrega,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Aliou Dieng,aliou-dieng,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Dimitri Foulquier,dimitri-foulquier,sub,50,doubt,Sometido a artroscopia en la rodilla Desde 07/02 (185 días) Disponible para la jornada 2
2026-08-11T1439Z,futbolfantasy,valencia,Umar Sadiq,umar-sadiq,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Arnaut Danjuma,arnaut-danjuma,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Mouctar Diakhaby,mouctar-diakhaby,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,valencia,André Almeida,andre-almeida-1,sub,30,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Luis Rioja,luis-rioja,sub,20,doubt,Lesión en el cuádriceps Desde 04/08 (7 días) Duda para la jornada 2
2026-08-11T1439Z,futbolfantasy,valencia,Rubén Iranzo,ruben-iranzo,sub,10,doubt,Contusión Desde 24/07 (18 días) Disponible para la jornada 2
2026-08-11T1439Z,futbolfantasy,valencia,Iker Córdoba,iker-cordoba,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Daniel Raba,daniel-raba,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Cristian Rivero,cristian-rivero,sub,10,ok,
2026-08-11T1439Z,futbolfantasy,valencia,Alberto Mari,alberto-mari,sub,0,doubt,Lesión en el bíceps femoral Desde 01/03 (163 días) Duda para la jornada 2
2026-08-11T1439Z,futbolfantasy,valencia,Sergi Canós,sergi-canos,sub,0,injured,Rotura de lig. cruzado anterior Desde 13/05 (90 días) Baja hasta diciembre
2026-08-11T1439Z,futbolfantasy,valencia,José Manuel Copete,jose-manuel-copete,sub,0,injured,Rotura de menisco Desde 25/02 (167 días) Baja hasta octubre
2026-08-11T1439Z,futbolfantasy,valencia,Diego López,diego-lopez-1,sub,0,injured,Rotura de lig. cruzado anterior Desde 23/05 (80 días) Baja hasta diciembre
2026-08-11T1439Z,futbolfantasy,villarreal,Pape Gueye,pape-gueye,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Georges Mikautadze,georges-mikautadze,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Santiago Mouriño,santiago-mourino,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Luiz Junior,luiz-junior,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Alberto Moleiro,alberto-moleiro,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Nicolas Pépé,nicolas-pepe,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Gerard Moreno,gerard-moreno,starter,60,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Santi Comesaña,santi-comesana,starter,90,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Juan Foyth,juan-foyth,starter,50,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Renato Veiga,renato-veiga,starter,70,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Carlos Romero,carlos-romero,starter,80,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Pau Navarro,pau-navarro,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Ayoze Pérez,ayoze-perez,sub,50,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Péter Gulácsi,peter-gulacsi,sub,40,ok,
2026-08-11T1439Z,futbolfantasy,villarreal,Carlos Macià,carlos-macia,sub,30,ok,
