observed_at,source,season,understat_id,player_name,team_title,team,position,games,minutes,goals,assists,xg,xa,npg,npxg,shots,key_passes
2026-08-21T0630Z,understat,2025,13996,Tani Oluwaseyi,Villarreal,villarreal,F S,28,949,2,2,3.61861627176404,2.047514596953988,2,3.61861627176404,16,6
2026-08-21T0630Z,understat,2025,14465,Ibrahim Diabate,Alaves,alaves,F S,10,579,2,0,2.7270304802805185,0.14799773506820202,2,2.7270304802805185,15,2
2026-08-21T0630Z,understat,2025,257,Jeremy Toljan,Levante,levante,D,37,3199,1,4,0.848660696297884,4.971433887258172,1,0.848660696297884,9,28
2026-08-21T0630Z,understat,2025,897,Juanmi,Getafe,getafe,S,8,152,1,0,0.13904428482055664,0.05573514848947525,1,0.13904428482055664,2,2
2026-08-21T0630Z,understat,2025,1003,Pablo Maffeo,Mallorca,,D S,31,2690,1,2,0.29758226964622736,1.7551907701417804,1,0.29758226964622736,7,20
2026-08-21T0630Z,understat,2025,1621,Marcos Alonso,Celta Vigo,celta,D S,32,2780,1,0,2.298372241668403,1.5685960501432419,0,1.555094632320106,24,14
2026-08-21T0630Z,understat,2025,1739,Eric Bailly,Real Oviedo,,D,16,1327,1,0,0.33796961046755314,0.1631991881877184,1,0.33796961046755314,7,3
2026-08-21T0630Z,understat,2025,1822,Antonio Rüdiger,Real Madrid,real-madrid,D S,18,1501,1,0,1.4131802674382925,0.3116191700100899,1,1.4131802674382925,13,2
2026-08-21T0630Z,understat,2025,2163,Diego Llorente,Real Betis,betis,D S,18,1221,1,0,1.1309194639325142,0.053407616913318634,1,1.1309194639325142,4,1
2026-08-21T0630Z,understat,2025,2186,Morales,Levante,levante,M S,20,298,1,1,2.511188435833901,1.1046443730592728,0,1.767910826485604,11,7
2026-08-21T0630Z,understat,2025,2255,Isco,Real Betis,betis,M S,8,213,1,1,0.9982502274215221,0.6222779601812363,0,0.254972618073225,7,5
2026-08-21T0630Z,understat,2025,2308,Denis Suárez,Alaves,alaves,M S,30,1407,1,2,1.503220658749342,1.729144150391221,1,1.503220658749342,9,24
2026-08-21T0630Z,understat,2025,2353,Pedro Bigas,Elche,elche,D S,28,2078,1,3,0.8961452543735504,1.9694299679249525,1,0.8961452543735504,10,15
2026-08-21T0630Z,understat,2025,2378,Daniel Parejo,Villarreal,villarreal,M S,33,1474,1,0,0.8934992030262947,1.7723483508452773,0,0.1502215936779976,3,25
2026-08-21T0630Z,understat,2025,2418,Álvaro Odriozola,Real Sociedad,real-sociedad,D S,5,196,1,0,0.5725881457328796,1.1418001726269722,1,0.5725881457328796,1,3
2026-08-21T0630Z,understat,2025,2453,Marc Bartra,Real Betis,betis,D S,25,1973,1,0,0.7785803359001875,0.12191595695912838,1,0.7785803359001875,16,5
2026-08-21T0630Z,understat,2025,2505,José Gayá,Valencia,valencia,D S,32,2491,1,2,0.7618178110569715,2.3373410617932677,1,0.7618178110569715,13,25
2026-08-21T0630Z,understat,2025,2521,Alfonso,Villarreal,villarreal,D M S,27,1700,1,3,1.2216445626690984,4.221796698868275,1,1.2216445626690984,11,21
2026-08-21T0630Z,understat,2025,2621,Sergi Darder,Mallorca,,M S,38,2715,1,5,2.2581017958000302,5.54317428637296,1,2.2581017958000302,36,57
2026-08-21T0630Z,understat,2025,3059,Axel Witsel,Girona,,M S,32,2546,1,2,2.5918547697365284,2.218277433887124,1,2.5918547697365284,20,17
2026-08-21T0630Z,understat,2025,4160,David Costas,Real Oviedo,,D S,25,2073,1,0,1.367807979695499,0.18819066137075424,1,1.367807979695499,5,5
2026-08-21T0630Z,understat,2025,5043,Kiko Femenía,Getafe,getafe,D M S,28,2070,1,1,0.9618913042359054,1.9188834317028522,1,0.9618913042359054,8,17
2026-08-21T0630Z,understat,2025,5081,Edu Expósito,Espanyol,espanyol,F M S,36,2593,1,6,2.5784924146719277,8.028833229094744,1,2.5784924146719277,44,82
2026-08-21T0630Z,understat,2025,5086,Marc Roca,Real Betis,betis,M S,29,2020,1,2,0.9589633732102811,2.0623733028769493,1,0.9589633732102811,16,19
2026-08-21T0630Z,understat,2025,5615,Valentin Rosier,Osasuna,osasuna,D S,31,2563,1,1,0.9383662464097142,1.9486182387918234,1,0.9383662464097142,19,16
2026-08-21T0630Z,understat,2025,5654,Baptiste Santamaria,Valencia,valencia,M S,19,731,1,1,0.516353402286768,0.7424618415534496,1,0.516353402286768,6,4
2026-08-21T0630Z,understat,2025,5666,Mouctar Diakhaby,Valencia,valencia,D S,8,539,1,0,0.632166750729084,0.05504954606294632,1,0.632166750729084,4,1
2026-08-21T0630Z,understat,2025,5706,Dodi Lukebakio,Sevilla,sevilla,M,2,180,1,0,0.05466248095035553,0.8578585088253021,1,0.05466248095035553,2,9
2026-08-21T0630Z,understat,2025,6087,Takuma Asano,Mallorca,,F M S,20,662,1,0,2.239371344447136,1.018438033759594,1,2.239371344447136,17,3
2026-08-21T0630Z,understat,2025,6126,Ander Guevara,Alaves,alaves,M S,25,581,1,1,0.6449843011796474,0.8938102275133133,1,0.6449843011796474,5,6
2026-08-21T0630Z,understat,2025,6421,Brahim Diaz,Real Madrid,real-madrid,F M S,30,1243,1,6,1.7095827870070934,3.635775487869978,1,1.7095827870070934,15,30
2026-08-21T0630Z,understat,2025,6433,Jules Koundé,Barcelona,barcelona,D S,30,2247,1,3,2.200108475983143,4.6446145586669445,1,2.200108475983143,14,23
2026-08-21T0630Z,understat,2025,6560,Aurelien Tchouameni,Real Madrid,real-madrid,M S,33,2656,1,0,3.0622244104743004,2.3133272044360638,1,3.0622244104743004,45,24
2026-08-21T0630Z,understat,2025,6651,Grady Diangana,Elche,elche,F M S,20,937,1,0,1.3557052668184042,1.0902443211525679,1,1.3557052668184042,16,10
2026-08-21T0630Z,understat,2025,6740,Miguel Ángel Rubio,Espanyol,espanyol,D S,12,168,1,0,0.5985301695764065,0,1,0.5985301695764065,2,0
2026-08-21T0630Z,understat,2025,6750,Gonzalo Villar,Elche,elche,M S,12,722,1,0,0.21477508917450905,0.048122406005859375,1,0.21477508917450905,4,2
2026-08-21T0630Z,understat,2025,6766,Dani Vivian,Athletic Club,athletic,D S,31,2561,1,0,1.454393805935979,1.5971452463418245,1,1.454393805935979,17,6
2026-08-21T0630Z,understat,2025,6931,Fran Beltrán,"Celta Vigo,Girona",celta,M S,27,1544,1,0,0.6319965291768312,0.9035117849707603,1,0.6319965291768312,16,13
2026-08-21T0630Z,understat,2025,6955,Ezequiel Ávila,Real Betis,betis,F S,16,350,1,0,1.645847663283348,0.4049630733206868,0,0.902570053935051,8,9
2026-08-21T0630Z,understat,2025,7007,Duje Caleta-Car,Real Sociedad,real-sociedad,D S,27,2140,1,0,1.877065658569336,0.19668001495301723,1,1.877065658569336,13,3
2026-08-21T0630Z,understat,2025,7174,Adrià Pedrosa,"Elche,Sevilla",,D M S,27,1053,1,1,0.9618624746799469,1.5713484236039221,1,0.9618624746799469,12,23
2026-08-21T0630Z,understat,2025,7236,Leander Dendoncker,Real Oviedo,,M S,19,1338,1,0,0.538357574492693,0.43061793874949217,1,0.538357574492693,9,7
2026-08-21T0630Z,understat,2025,7276,Robin Le Normand,Atletico Madrid,atletico,D S,28,1776,1,1,1.2779291793704033,0.34180542454123497,1,1.2779291793704033,6,2
2026-08-21T0630Z,understat,2025,7306,Aihen Muñoz,Real Sociedad,real-sociedad,D S,21,829,1,0,0.46599219366908073,0.41357190161943436,1,0.46599219366908073,6,5
2026-08-21T0630Z,understat,2025,7359,Eduardo Camavinga,Real Madrid,real-madrid,D M S,29,1507,1,0,1.1423941813409328,1.8246677611023188,1,1.1423941813409328,13,15
2026-08-21T0630Z,understat,2025,7605,Manuel Sánchez,Levante,levante,D S,33,2844,1,2,1.2062672171741724,1.9893938563764095,1,1.2062672171741724,13,17
2026-08-21T0630Z,understat,2025,7781,Frenkie de Jong,Barcelona,barcelona,M S,25,1597,1,5,1.0822599418461323,5.096247639507055,1,1.0822599418461323,7,35
2026-08-21T0630Z,understat,2025,7860,Domingos Duarte,Getafe,getafe,D,34,2953,1,1,0.8303996156901121,0.9081846736371517,1,0.8303996156901121,13,2
2026-08-21T0630Z,understat,2025,8002,Rodrigo Riquelme,Real Betis,betis,M S,25,788,1,1,2.6496557127684355,1.466417740099132,1,2.6496557127684355,24,14
2026-08-21T0630Z,understat,2025,8015,Rodrygo,Real Madrid,real-madrid,F M S,19,633,1,3,2.848481699824333,2.88282679207623,1,2.848481699824333,27,17
2026-08-21T0630Z,understat,2025,8045,Eric Garcia,Barcelona,barcelona,D M S,34,2761,1,1,3.3442033734172583,1.9652331974357367,1,3.3442033734172583,25,30
2026-08-21T0630Z,understat,2025,8070,Mateu Morey,Mallorca,,D M S,18,723,1,0,0.18371310085058212,0.516222694888711,1,0.18371310085058212,4,3
2026-08-21T0630Z,understat,2025,8165,Lucien Agoume,Sevilla,sevilla,F M S,34,2728,1,3,0.8295221757143736,3.1899660043418407,1,0.8295221757143736,15,27
2026-08-21T0630Z,understat,2025,8183,Pablo Martínez,Levante,levante,M S,27,1878,1,5,1.9152403939515352,5.4764400301501155,1,1.9152403939515352,28,36
2026-08-21T0630Z,understat,2025,8283,Batista Mendy,Sevilla,sevilla,M S,27,1632,1,0,0.8640541210770607,0.4901229040697217,1,0.8640541210770607,17,9
2026-08-21T0630Z,understat,2025,8694,Chidera Ejuke,Sevilla,sevilla,F M S,27,866,1,1,1.918383196927607,0.9294496746733785,1,1.918383196927607,23,13
2026-08-21T0630Z,understat,2025,8725,Luis Milla,Getafe,getafe,M,37,3288,1,10,1.4706194661557674,6.843989523127675,1,1.4706194661557674,27,78
2026-08-21T0630Z,understat,2025,8895,Tete Morente,Elche,elche,D M S,13,940,1,1,0.7541587688028812,1.3126383945345879,1,0.7541587688028812,8,12
2026-08-21T0630Z,understat,2025,8972,Victor Chust,Elche,elche,D S,31,2146,1,0,0.43208324909210205,0.14542781747877598,1,0.43208324909210205,8,5
2026-08-21T0630Z,understat,2025,9011,Óscar Mingueza,Celta Vigo,celta,D M S,34,1949,1,4,0.49656450003385544,4.096559967845678,1,0.49656450003385544,14,31
2026-08-21T0630Z,understat,2025,9199,John Donald,Elche,elche,D M S,21,637,1,0,1.034037446603179,0.03375618904829025,1,1.034037446603179,6,1
2026-08-21T0630Z,understat,2025,9218,Juan Iglesias,Getafe,getafe,D M S,37,3189,1,2,1.226545930840075,2.002802025526762,1,1.226545930840075,26,17
2026-08-21T0630Z,understat,2025,9466,Jon Ander Olasagasti,Levante,levante,F M S,33,1712,1,5,2.1322602536529303,4.480237754993141,1,2.1322602536529303,28,36
2026-08-21T0630Z,understat,2025,9755,Inigo Ruiz de Galarreta,Athletic Club,athletic,M S,34,2289,1,2,0.6572877513244748,3.3264776347205043,1,0.6572877513244748,20,30
2026-08-21T0630Z,understat,2025,9809,José Ángel Carmona,Sevilla,sevilla,D M S,35,2561,1,3,0.9539876133203506,2.3566217375919223,1,0.9539876133203506,20,22
2026-08-21T0630Z,understat,2025,9810,Fran García,Real Madrid,real-madrid,D M S,13,930,1,1,0.9465890973806381,0.3020932860672474,1,0.9465890973806381,6,5
2026-08-21T0630Z,understat,2025,9811,Óscar Valentín,Rayo Vallecano,rayo-vallecano,M S,33,2143,1,0,1.4860157845541835,0.9415555438026786,1,1.4860157845541835,13,10
2026-08-21T0630Z,understat,2025,9825,Nicolás Serrano,Athletic Club,athletic,M S,16,338,1,0,0.6888012327253819,0.5655460767447948,1,0.6888012327253819,16,10
2026-08-21T0630Z,understat,2025,10143,Bryan Zaragoza,Celta Vigo,celta,F M S,19,1138,1,1,1.910445837303996,2.2636110819876194,0,1.1671682186424732,26,18
2026-08-21T0630Z,understat,2025,10189,Marc Pubill,Atletico Madrid,atletico,D S,19,1377,1,1,1.3243792597204447,0.6268223077058792,1,1.3243792597204447,11,3
2026-08-21T0630Z,understat,2025,10200,Rafa Marín,Villarreal,villarreal,D S,23,1975,1,0,0.23214068729430437,0.9869795441627502,1,0.23214068729430437,5,7
2026-08-21T0630Z,understat,2025,10209,Jofre Carreras,Espanyol,espanyol,M S,26,890,1,0,2.1467764284461737,1.4310225043445826,1,2.1467764284461737,23,15
2026-08-21T0630Z,understat,2025,10273,Iker Benito,Osasuna,osasuna,M S,6,148,1,0,0.3859800510108471,0.14492438361048698,1,0.3859800510108471,2,2
2026-08-21T0630Z,understat,2025,10388,Luka Ilic,Real Oviedo,,F M S,19,731,1,0,1.7625892590731382,0.41975414752960205,1,1.7625892590731382,9,3
2026-08-21T0630Z,understat,2025,10494,Pablo Barrios Rivas,Atletico Madrid,atletico,M S,23,1672,1,1,1.4689873531460762,1.6999459583312273,1,1.4689873531460762,23,20
2026-08-21T0630Z,understat,2025,10716,Manor Solomon,Villarreal,villarreal,M S,6,129,1,1,0.608427070081234,0.471932552754879,1,0.608427070081234,2,2
2026-08-21T0630Z,understat,2025,10857,Pablo Ibáñez,Alaves,alaves,M S,37,2278,1,1,3.9255813509225845,1.288511484861374,1,3.9255813509225845,47,19
2026-08-21T0630Z,understat,2025,10936,Charles Pickel,Espanyol,espanyol,M S,24,658,1,0,0.7815196216106415,0.03527922462671995,1,0.7815196216106415,10,2
2026-08-21T0630Z,understat,2025,10947,Ramón Terrats,Espanyol,espanyol,F M S,29,1020,1,2,1.189048240892589,2.365290615707636,1,1.189048240892589,15,16
2026-08-21T0630Z,understat,2025,10999,Marcão,Sevilla,sevilla,D S,13,935,1,0,0.9158304017037153,0,1,0.9158304017037153,10,0
2026-08-21T0630Z,understat,2025,11087,Pep Chavarría,Rayo Vallecano,rayo-vallecano,D S,33,2672,1,2,0.6448125010356307,3.702762270346284,1,0.6448125010356307,18,27
2026-08-21T0630Z,understat,2025,11216,Rodrigo Mendoza,"Atletico Madrid,Elche",,F M S,24,1243,1,1,1.1190941371023655,1.3093878580257297,1,1.1190941371023655,17,15
2026-08-21T0630Z,understat,2025,11531,Unai Gómez,Athletic Club,athletic,F M S,26,930,1,1,2.0704635065048933,0.6146819815039635,1,2.0704635065048933,23,8
2026-08-21T0630Z,understat,2025,11744,Sergi Cardona,Villarreal,villarreal,D S,32,2028,1,4,1.0293074119836092,3.018667984753847,1,1.0293074119836092,18,20
2026-08-21T0630Z,understat,2025,11825,Abderrahmane Rebbach,Alaves,alaves,D F M S,30,1479,1,4,2.9569592121988535,4.949423234909773,1,2.9569592121988535,34,30
2026-08-21T0630Z,understat,2025,11900,Lucas Beltrán,Valencia,valencia,F S,27,1377,1,2,4.7564667742699385,1.9911325313150883,1,4.7564667742699385,34,14
2026-08-21T0630Z,understat,2025,11953,Sergi Altimira,Real Betis,betis,M S,24,1176,1,2,0.5072789322584867,0.5556181967258453,1,0.5072789322584867,7,11
2026-08-21T0630Z,understat,2025,12005,Pau Cubarsí,Barcelona,barcelona,D,31,2733,1,0,0.5516378730535507,0.4353954568505287,1,0.5516378730535507,10,5
2026-08-21T0630Z,understat,2025,12078,Alan Matturro,Levante,levante,D S,19,918,1,1,0.9369660560041666,1.1987895714119077,1,0.9369660560041666,8,4
2026-08-21T0630Z,understat,2025,12182,Jon Aramburu,Real Sociedad,real-sociedad,D S,35,2789,1,0,2.057084806263447,0.4437111411243677,1,2.057084806263447,21,11
2026-08-21T0630Z,understat,2025,12189,Hugo Rincón,Girona,,D S,33,1713,1,1,0.6909217592328787,1.3317618854343891,1,0.6909217592328787,7,10
2026-08-21T0630Z,understat,2025,12537,Asier Osambela,Osasuna,osasuna,D S,17,295,1,0,0.40813053399324417,0.585698839277029,1,0.40813053399324417,6,3
2026-08-21T0630Z,understat,2025,12726,Christantus Uche,Getafe,getafe,F,3,270,1,1,1.4415657743811607,0.6371117904782295,1,1.4415657743811607,6,4
2026-08-21T0630Z,understat,2025,12790,Abel Bretones,Osasuna,osasuna,D M S,28,1600,1,2,0.5832634549587965,1.463532455265522,1,0.5832634549587965,11,13
2026-08-21T0630Z,understat,2025,12893,Enzo Boyomo,Osasuna,osasuna,D S,30,2544,1,2,1.1597838830202818,1.4222577046602964,1,1.1597838830202818,11,9
2026-08-21T0630Z,understat,2025,13003,Santiago Mouriño,Villarreal,villarreal,D S,29,2485,1,2,1.2299248855561018,0.8433887027204037,1,1.2299248855561018,16,9
2026-08-21T0630Z,understat,2025,13200,Fernando López,Celta Vigo,celta,F M S,17,1179,1,1,1.8341996856033802,1.3501867074519396,1,1.8341996856033802,13,11
2026-08-21T0630Z,understat,2025,13335,Goduine Koyalipou,Levante,levante,F S,11,217,1,0,1.2652598228305578,0.35875242948532104,1,1.2652598228305578,10,1
2026-08-21T0630Z,understat,2025,13380,Vitor Reis,Girona,,D S,36,3137,1,1,1.9711542688310146,0.8653075750917196,1,1.9711542688310146,19,8
2026-08-21T0630Z,understat,2025,13417,Maroan Sannadi,Athletic Club,athletic,F S,10,268,1,0,1.0051096249371767,0.5883069485425949,1,1.0051096249371767,8,2
2026-08-21T0630Z,understat,2025,13600,Andrés Castrín,Sevilla,sevilla,D S,19,1251,1,0,0.5596901206299663,0.1021546982228756,1,0.5596901206299663,11,2
2026-08-21T0630Z,understat,2025,13620,Miguel Román,Celta Vigo,celta,M S,19,1297,1,0,1.1040805764496326,2.0899811750277877,1,1.1040805764496326,9,17
2026-08-21T0630Z,understat,2025,13627,Alejandro Rego,Athletic Club,athletic,M S,29,1231,1,1,0.5311379982158542,0.799548452720046,1,0.5311379982158542,11,11
2026-08-21T0630Z,understat,2025,13649,Claudio Echeverri,Girona,,F M S,17,606,1,1,2.120521953329444,1.088322913274169,1,2.120521953329444,21,8
2026-08-21T0630Z,understat,2025,13765,Unai Elgezabal,Levante,levante,D M S,12,963,1,0,0.6192532349377871,0.13390958681702614,1,0.6192532349377871,3,2
2026-08-21T0630Z,understat,2025,13767,Roger Brugué,Levante,levante,F M S,19,1008,1,1,4.378684105351567,0.8359398394823074,1,4.378684105351567,28,8
2026-08-21T0630Z,understat,2025,13821,Urko Izeta,Athletic Club,athletic,F S,13,153,1,0,1.7968661822378635,0.3224271722137928,1,1.7968661822378635,11,2
2026-08-21T0630Z,understat,2025,13837,David Affengruber,Elche,elche,D S,36,2958,1,1,1.327795687597245,1.4741862853989005,1,1.327795687597245,14,9
2026-08-21T0630Z,understat,2025,13839,Marc Aguado,Elche,elche,M S,35,2539,1,2,0.21631649136543274,0.5746705206111073,1,0.21631649136543274,3,11
2026-08-21T0630Z,understat,2025,13845,Valentín Gómez,Real Betis,betis,D S,28,1852,1,0,0.953595282509923,2.110032780095935,1,0.953595282509923,11,10
2026-08-21T0630Z,understat,2025,13847,Franco Mastantuono,Real Madrid,real-madrid,D F M S,23,1026,1,0,2.6822766698896885,2.86138834618032,1,2.6822766698896885,30,16
2026-08-21T0630Z,understat,2025,13936,Jon Gorrotxategi,Real Sociedad,real-sociedad,M S,30,2235,1,3,0.9011643519625068,0.9900850029662251,1,0.9011643519625068,13,18
2026-08-21T0630Z,understat,2025,13983,David Carmo,Real Oviedo,,D S,22,1785,1,0,0.9620246645063162,0.5050461739301682,1,0.9620246645063162,9,7
2026-08-21T0630Z,understat,2025,14013,Adam El Mokhtari,Elche,elche,S,7,85,1,0,0.2682787664234638,0.07236356288194656,1,0.2682787664234638,5,1
2026-08-21T0630Z,understat,2025,14064,Roony Bardghji,Barcelona,barcelona,F M S,21,612,1,1,1.7539864536374807,1.9085090141743422,1,1.7539864536374807,22,14
2026-08-21T0630Z,understat,2025,14225,Javier Boñar,Atletico Madrid,atletico,D S,4,294,1,0,0.40209156461060047,0.1284143328666687,1,0.40209156461060047,2,2
2026-08-21T0630Z,understat,2025,14324,Iker Luque,Atletico Madrid,atletico,S,1,26,1,0,0.2805066406726837,0,1,0.2805066406726837,3,0
2026-08-21T0630Z,understat,2025,14387,Zaid Romero,Getafe,getafe,D,15,1350,1,0,1.0052571017295122,0.0902770534157753,1,1.0052571017295122,10,2
2026-08-21T0630Z,understat,2025,14392,Ángel Pérez,Alaves,alaves,D M S,16,1292,1,3,1.208032038062811,2.0683266557753086,1,1.208032038062811,14,24
2026-08-21T0630Z,understat,2025,14400,Lucas Cepeda,Elche,elche,M S,10,390,1,0,1.1138509334996343,0.26653315126895905,1,1.1138509334996343,13,6
2026-08-21T0630Z,understat,2025,14440,Álvaro Fidalgo,Real Betis,betis,M S,9,567,1,0,0.5265598297119141,0.19634011760354042,1,0.5265598297119141,4,4
2026-08-21T0630Z,understat,2025,14586,Cubo,Atletico Madrid,atletico,S,2,46,1,0,0.34391412138938904,0,1,0.34391412138938904,3,0
2026-08-21T0630Z,understat,2025,200,Andreas Christensen,Barcelona,barcelona,D S,13,369,0,0,0.26390478387475014,0.015875261276960373,0,0.26390478387475014,4,1
2026-08-21T0630Z,understat,2025,250,Ørjan Nyland,Sevilla,sevilla,GK,5,450,0,0,0,0,0,0,0,0
2026-08-21T0630Z,understat,2025,308,Ricardo Rodríguez,Real Betis,betis,D S,23,1552,0,1,0.14109168946743011,0.4879046082496643,0,0.14109168946743011,3,7
2026-08-21T0630Z,understat,2025,323,Adnan Januzaj,Sevilla,sevilla,F M S,12,283,0,0,0.2582807317376137,0.6689504720270634,0,0.2582807317376137,7,11
2026-08-21T0630Z,understat,2025,375,Odisseas Vlachodimos,Sevilla,sevilla,GK,33,2970,0,0,0,0,0,0,0,0
2026-08-21T0630Z,understat,2025,391,David Alaba,Real Madrid,real-madrid,D S,11,419,0,0,0.25780999287962914,0,0,0.25780999287962914,4,0
2026-08-21T0630Z,understat,2025,527,Adrián,Real Betis,betis,GK,1,90,0,0,0,0,0,0,0,0
2026-08-21T0630Z,understat,2025,548,Daley Blind,Girona,,D S,31,2624,0,0,0.2643272480927408,0.7392632644623518,0,0.2643272480927408,5,11
2026-08-21T0630Z,understat,2025,565,Nyom,Getafe,getafe,D S,15,522,0,1,0.13120730221271515,1.1202348694205284,0,0.13120730221271515,3,4
2026-08-21T0630Z,understat,2025,680,Thibaut Courtois,Real Madrid,real-madrid,GK,32,2880,0,0,0,0,0,0,0,0
2026-08-21T0630Z,understat,2025,681,César Azpilicueta,Sevilla,sevilla,D,17,1233,0,1,0.012342216446995735,0.5649564769119024,0,0.012342216446995735,1,3
2026-08-21T0630Z,understat,2025,965,Santiago Cazorla,Real Oviedo,,M S,29,877,0,1,0.3128305342979729,2.333839040249586,0,0.3128305342979729,7,28
2026-08-21T0630Z,understat,2025,973,Paulo Gazzaniga,Girona,,GK,35,3102,0,0,0,0,0,0,0,0
2026-08-21T0630Z,understat,2025,1244,Wojciech Szczesny,Barcelona,barcelona,GK,8,720,0,0,0,0,0,0,0,0
2026-08-21T0630Z,understat,2025,1423,Matías Vecino,Celta Vigo,celta,M S,6,136,0,0,0.04225983843207359,0,0,0.04225983843207359,2,0
