player_name,player_name_full,team,points,games,avg,ff_id,season,observed_at,source_url
Nyland,Örjan Nyland,Sevilla,21,5,4.200,6705,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Gudelj,Nemanja Gudelj,Sevilla,139,34,4.090,7028,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Agoume,Lucien Agoume,Sevilla,133,34,3.910,7249,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Juanlu,Juanlu Sánchez,Sevilla,114,32,3.560,7779,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rafa,Rafael Romero,Sevilla,0,0,0.000,8634,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Carmona,José Ángel Carmona,Sevilla,104,35,2.970,9317,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Alberto,Alberto Flores,Sevilla,0,0,0.000,9824,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Kike Salas,Kike Salas,Sevilla,130,26,5.000,9931,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Peque,Peque,Sevilla,72,26,2.770,10341,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Manu Bueno,Manu Bueno,Sevilla,15,8,1.880,11180,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Romero,Isaac Romero,Sevilla,86,29,2.970,11680,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ejuke,Chidera Ejuke,Sevilla,109,27,4.040,12042,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Idumbo M.,Stanis Idumbo Muzambo,Sevilla,1,1,1.000,12685,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Castrín,Andrés Castrín,Sevilla,90,19,4.740,13888,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Adams,Akor Adams,Sevilla,142,32,4.440,15134,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Altozano,Edu Altozano,Sevilla,0,0,0.000,16198,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Sierra,Miguel Sierra,Sevilla,9,4,2.250,16236,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Álvaro,Álvaro Fernández,Sevilla,0,0,0.000,3612,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Vargas,Rubén Vargas,Sevilla,130,24,5.420,9125,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Vlachodimos,Odysseas Vlachodimos,Sevilla,155,33,4.700,6235,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Suazo,Gabriel Suazo,Sevilla,94,29,3.240,12358,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Oso,Joaquín Oso,Sevilla,81,21,3.860,12596,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Álex Costa,Álex Costa,Sevilla,0,0,0.000,16235,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Alexis,Alexis Sánchez,Sevilla,96,28,3.430,83,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Azpilicueta,César Azpilicueta,Sevilla,55,17,3.240,1375,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Nianzou,Tanguy Nianzou,Sevilla,25,12,2.080,7386,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Cardoso,Fábio Cardoso,Sevilla,20,4,5.000,9500,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ramón,Ramón Martínez,Sevilla,2,2,1.000,13804,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mendy,Batista Mendy,Sevilla,86,27,3.190,16332,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Jordan,Joan Jordan,Sevilla,3,3,1.000,1887,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Loren,Loren Luchino,Sevilla,0,0,0.000,16974,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Iker Muñoz,Iker Muñoz,Sevilla,0,0,0.000,16975,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Gattoni,Federico Gattoni,Sevilla,0,1,0.000,11381,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Maupay,Neal Maupay,Sevilla,46,12,3.830,7220,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Guillén,Nico Guillén,Sevilla,0,0,0.000,13865,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Gayà,José Gayà,Valencia,135,32,4.220,663,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Foulquier,Dimitri Foulquier,Valencia,44,15,2.930,943,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pepelu,Pepelu,Valencia,135,31,4.350,2715,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Diakhaby,Mouctar Diakhaby,Valencia,38,8,4.750,3607,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Raba,Daniel Raba,Valencia,33,13,2.540,3732,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Duro,Hugo Duro,Valencia,134,36,3.720,5019,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rivero,Cristian Rivero,Valencia,-3,0,0.000,5080,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Danjuma,Arnaut Danjuma,Valencia,126,30,4.200,6174,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rioja,Luis Rioja,Valencia,191,37,5.160,6665,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Jesús Vázquez,Jesús Vázquez,Valencia,64,24,2.670,8684,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Cömert,Eray Cömert,Valencia,93,17,5.470,9124,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Agirrezabala,Julen Agirrezabala,Valencia,104,18,5.780,9213,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Copete,José Manuel Copete,Valencia,76,21,3.620,9234,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Diego López,Diego López,Valencia,121,34,3.560,9304,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Tárrega,César Tárrega,Valencia,127,32,3.970,9762,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Iranzo,Rubén Iranzo,Valencia,2,1,2.000,9796,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Javi Guerra,Javi Guerra,Valencia,171,36,4.750,9927,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Almeida,André Almeida,Valencia,91,22,4.140,10533,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Santamaria,Baptiste Santamaria,Valencia,58,19,3.050,11289,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ugrinic,Filip Ugrinic,Valencia,114,27,4.220,12025,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Otorbi,David Otorbi,Valencia,0,0,0.000,12594,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Abril,Vicent Abril,Valencia,0,0,0.000,13007,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pablo López,Pablo López,Valencia,0,0,0.000,15000,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Blázquez,Aimar Blázquez,Valencia,0,0,0.000,16018,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Dimitrievski,Stole Dimitrievski,Valencia,118,20,5.900,989,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ramazani,Largie Ramazani,Valencia,114,27,4.220,7934,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Lucas Núñez,Lucas Núñez,Valencia,0,0,0.000,15413,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Navarro,Marcos Navarro,Valencia,0,0,0.000,16317,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Navarro,Javier Navarro,Valencia,0,0,0.000,11685,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Thierry,Thierry Correia,Valencia,61,24,2.540,7294,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Beltrán,Lucas Beltrán,Valencia,90,27,3.330,11833,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Sadiq,Umar Sadiq,Valencia,94,25,3.760,8294,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Panach,Alejandro Panach,Valencia,0,0,0.000,16017,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Caro,Andrés Caro,Valencia,0,0,0.000,16015,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Fontanet,Joel Fontanet,Valencia,0,0,0.000,16874,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
U. Núñez,Unai Núñez,Valencia,48,13,3.690,3785,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Guido,Guido Rodríguez,Valencia,88,16,5.500,7676,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pere,Pere Joan García,Valencia,0,0,0.000,7860,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mayol,Aaron Ndive Mayol,Valencia,0,0,0.000,17376,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Saravia,Renzo Saravia,Valencia,12,5,2.400,10012,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rubi,Rubi Muñoz,Valencia,0,0,0.000,17585,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pedrosa,Adrià Pedrosa,Elche,59,27,2.190,5587,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Peña,Iñaki Peña,Elche,102,16,6.380,6289,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Bigas,Pedro Bigas,Elche,131,28,4.680,404,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
André Silva,André Silva,Elche,145,31,4.680,2401,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rafa Mir,Rafa Mir,Elche,121,27,4.480,2687,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Bambo,Bambo Diaby,Elche,3,4,0.750,5022,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Jairo I.,Jairo Izquierdo,Elche,2,1,2.000,5701,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Febas,Aleix Febas,Elche,173,36,4.810,6885,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Valera,Germán Valera,Elche,207,36,5.750,7658,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mourad,Mourad Daoudi,Elche,4,2,2.000,8254,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Chust,Víctor Chust,Elche,96,31,3.100,8273,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
John C.,John Chetauya,Elche,38,21,1.810,8680,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Affengruber,David Affengruber,Elche,168,36,4.670,8816,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Dituro,Matías Dituro,Elche,137,22,6.230,9161,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Iturbe,Alejandro Iturbe,Elche,0,0,0.000,9759,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mendoza,Rodrigo Mendoza,Elche,73,24,3.040,10237,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Aguado,Marc Aguado,Elche,145,35,4.140,10358,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Alvaro R.,Alvaro Rodríguez,Elche,154,34,4.530,10859,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Á. Núñez,Álvaro Núñez,Elche,125,25,5.000,11767,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Martim Neto,Martim Neto,Elche,125,25,5.000,13883,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ali Houary,Ali Houary,Elche,7,2,3.500,14118,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Niculaesei,Albert Niculaesei,Elche,0,0,0.000,14832,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Redondo,Federico Redondo,Elche,18,11,1.640,15505,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Martínez Bastida,Antonio Martínez Bastida,Elche,0,0,0.000,16014,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pétrot,Léo Pétrot,Elche,69,32,2.160,16160,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Josan,Josan Ferrández,Elche,75,19,3.950,1859,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Diangana,Grady Diangana,Elche,48,20,2.400,5194,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Fort,Héctor Fort,Elche,55,14,3.930,11577,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Adam Boayar,Adam Boayar,Elche,19,7,2.710,12922,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Santiago,Yago Santiago,Elche,20,9,2.220,11562,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Delgado,David Delgado,Elche,0,0,0.000,16767,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Piri,Piri,Elche,0,0,0.000,16937,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Bema Sina,Bema Sina,Elche,0,0,0.000,17189,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Álex Sánchez,Álex Sánchez,Elche,6,1,6.000,17190,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Nico Salvador,Nico Salvador,Elche,0,0,0.000,16936,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Cepeda,Lucas Cepeda,Elche,32,10,3.200,17248,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Herraiz,Alex Herraiz,Elche,0,0,0.000,17289,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Villar,Gonzalo Villar,Elche,42,12,3.500,5227,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Tete Morente,Tete Morente,Elche,56,13,4.310,6882,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Sangaré,Buba Sangaré,Elche,20,12,1.670,12878,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pablo Felipe,Pablo Felipe,Elche,0,0,0.000,16011,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Piera,Juan Piera,Elche,0,0,0.000,17570,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Parejo,Dani Parejo,Villarreal,95,32,2.970,137,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Thomas,Thomas Teye,Villarreal,68,25,2.720,767,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Gerard,Gerard Moreno,Villarreal,140,22,6.360,843,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pedraza,Alfonso Pedraza,Villarreal,104,27,3.850,1978,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Foyth,Juan Foyth,Villarreal,63,13,4.850,4705,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Comesaña,Santi Comesaña,Villarreal,175,34,5.150,5549,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pépé,Nicolas Pépé,Villarreal,251,36,6.970,7209,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pape Gueye,Pape Gueye,Villarreal,169,30,5.630,8413,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Yéremi,Yéremi Pino,Villarreal,14,2,7.000,8498,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Akhomach,Ilias Akhomach,Villarreal,62,20,3.100,9763,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rafa Marín,Rafa Marín,Villarreal,124,23,5.390,9844,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
S. Cardona,Sergi Cardona,Villarreal,123,31,3.970,9989,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Moleiro,Alberto Moleiro,Villarreal,218,37,5.890,9990,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Etta Eyong,Karl Etta Eyong,Villarreal,133,33,4.030,10326,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Altimira,Adrià Altimira,Villarreal,2,1,2.000,10357,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Buchanan,Tajon Buchanan,Villarreal,149,34,4.380,10638,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mouriño,Santiago Mouriño,Villarreal,127,28,4.540,11678,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pau Navarro,Pau Navarro,Villarreal,89,23,3.870,12860,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Cabanes,Pau Cabanes,Villarreal,2,1,2.000,13032,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Luiz Junior,Luiz Junior,Villarreal,200,28,7.140,14125,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rubén Gómez,Rubén Gómez,Villarreal,0,0,0.000,14812,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Valou,Jean Ives Valou,Villarreal,0,0,0.000,14816,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Veiga,Renato Veiga,Villarreal,119,32,3.720,10114,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Alfon,Alfonso González,Villarreal,58,20,2.900,8703,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Conde,Diego Conde,Villarreal,0,0,0.000,7554,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Tenas,Arnau Tenas,Villarreal,50,10,5.000,7569,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Oluwaseyi,Tani Oluwaseyi,Villarreal,80,27,2.960,13440,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Hugo López,Hugo López,Villarreal,3,2,1.500,16319,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ayoze,Ayoze Pérez,Villarreal,102,25,4.080,4511,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Solomon,Manor Solomon,Villarreal,28,6,4.670,7395,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mikautadze,Georges Mikautadze,Villarreal,207,32,6.470,12139,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Sierra,Ismael Sierra,Villarreal,0,0,0.000,10769,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Barry,Mahamoud Barry,Villarreal,0,0,0.000,16201,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Diatta,Alassane Diatta,Villarreal,4,1,4.000,14022,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Carlos Macià,Carlos Macià,Villarreal,6,5,1.200,16938,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Gaitán,Joselillo Gaitán,Villarreal,0,0,0.000,17119,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Freeman,Alex Freeman,Villarreal,26,9,2.890,17275,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Kambwala,Willy Kambwala,Villarreal,3,2,1.500,12634,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Logan Costa,Logan Costa,Villarreal,4,2,2.000,12354,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Raúl F.,Raúl Fernández,Alavés,0,0,0.000,33,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Jonny,Jonny Castro,Alavés,95,34,2.790,189,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Sivera,Antonio Sivera,Alavés,171,38,4.500,1059,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Denis Suárez,Denis Suárez,Alavés,97,30,3.230,1778,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Aleñá,Carles Aleñá,Alavés,127,34,3.740,2759,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Mariano,Mariano Díaz,Alavés,18,10,1.800,3226,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Guridi,Jon Guridi,Alavés,68,28,2.430,3736,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Guevara,Ander Guevara,Alavés,64,25,2.560,3802,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Maras,Nikola Maras,Alavés,0,0,0.000,4715,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Toni Martinez,Toni Martinez,Alavés,217,37,5.860,5032,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Pacheco,Jon Pacheco,Alavés,71,22,3.230,7725,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Blanco,Antonio Blanco,Alavés,159,36,4.420,8737,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Tenaglia,Nahuel Tenaglia,Alavés,173,36,4.810,9909,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Ibáñez,Pablo Ibáñez,Alavés,130,37,3.510,10258,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Protesoni,Carlos Benavidez,Alavés,26,13,2.000,10448,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Rebbach,Abde Rebbach,Alavés,113,30,3.770,10476,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
Carlos Vicente,Carlos Vicente,Alavés,112,21,5.330,11765,2025-26,2026-08-20T23:17Z,https://www.futbolfantasy.com/analytics/laliga-fantasy/puntos
