observed_at,player,value,start_pct,ff_id
2026-08-23T12:28Z,abde ezzalzouli,38557111,10,9750
2026-08-23T12:28Z,manuel pellegrini,3405768,,e72
2026-08-23T22:17Z,julian alvarez,66418917,0,10287
2026-08-23T22:17Z,peque,2490823,50,10341
2026-08-23T22:17Z,gerard martin,39253280,100,12641
2026-08-23T22:17Z,pau navarro,7595755,0,12860
2026-08-23T22:17Z,carlos espi,10382136,20,12870
2026-08-23T22:17Z,javi rueda,4365156,70,13035
2026-08-23T22:17Z,sergio canales,26806991,100,132
2026-08-23T22:17Z,dani sanchez,636085,30,13980
2026-08-23T22:17Z,carlos puga,4972420,70,13982
2026-08-23T22:17Z,julio diaz,443297,20,17129
2026-08-23T22:17Z,carlos sanchez,623831,0,17493
2026-08-23T22:17Z,denis suarez,2423936,50,1778
2026-08-23T22:17Z,igor zubeldia,10248552,70,2802
2026-08-23T22:17Z,abdel abqar,7213778,0,5083
2026-08-23T22:17Z,santi comesaña,29623046,100,5549
2026-08-23T22:17Z,andrei ratiu,35572936,90,6560
2026-08-23T22:17Z,manu sanchez,4710322,70,6605
2026-08-23T22:17Z,jon moncayola,6767492,90,7204
2026-08-23T22:17Z,eduardo camavinga,9016820,30,8479
2026-08-23T22:17Z,alfonso gonzalez,4799049,0,8703
2026-08-23T22:17Z,antonio blanco,14715105,90,8737
2026-08-23T22:17Z,hansi flick,8019084,,e103
2026-08-23T22:43Z,julian alvarez,65479021,0,10287
2026-08-23T22:43Z,peque,2574360,50,10341
2026-08-23T22:43Z,gerard martin,39580232,100,12641
2026-08-23T22:43Z,pau navarro,7388326,0,12860
2026-08-23T22:43Z,carlos espi,10958461,20,12870
2026-08-23T22:43Z,javi rueda,4281442,70,13035
2026-08-23T22:43Z,sergio canales,27084545,100,132
2026-08-23T22:43Z,dani sanchez,627680,30,13980
2026-08-23T22:43Z,carlos puga,4949387,70,13982
2026-08-23T22:43Z,rafa garrido,4695749,50,15344
2026-08-23T22:43Z,julio diaz,442604,20,17129
2026-08-23T22:43Z,carlos sanchez,615916,0,17493
2026-08-23T22:43Z,denis suarez,2469862,50,1778
2026-08-23T22:43Z,igor zubeldia,10122272,70,2802
2026-08-23T22:43Z,abdel abqar,7133058,0,5083
2026-08-23T22:43Z,santi comesaña,28857492,100,5549
2026-08-23T22:43Z,andrei ratiu,35221591,90,6560
2026-08-23T22:43Z,manu sanchez,4593066,70,6605
2026-08-23T22:43Z,jon moncayola,6696460,90,7204
2026-08-23T22:43Z,eduardo camavinga,8843131,30,8479
2026-08-23T22:43Z,alfonso gonzalez,4651495,0,8703
2026-08-23T22:43Z,antonio blanco,14866595,90,8737
2026-08-23T22:43Z,alejandro balde,23435435,,9316
2026-08-23T22:43Z,hansi flick,7810686,,e103
2026-08-24T06:27Z,julian alvarez,65479021,40,10287
2026-08-24T06:27Z,peque,2574360,50,10341
2026-08-24T06:27Z,gerard martin,39580232,90,12641
2026-08-24T06:27Z,pau navarro,7388326,30,12860
2026-08-24T06:27Z,carlos espi,10958461,20,12870
2026-08-24T06:27Z,javi rueda,4281442,70,13035
2026-08-24T06:27Z,sergio canales,27084545,80,132
2026-08-24T06:27Z,dani sanchez,627680,30,13980
2026-08-24T06:27Z,carlos puga,4949387,70,13982
2026-08-24T06:27Z,rafa garrido,4695749,50,15344
2026-08-24T06:27Z,julio diaz,442604,20,17129
2026-08-24T06:27Z,carlos sanchez,615916,,17493
2026-08-24T06:27Z,denis suarez,2469862,50,1778
2026-08-24T06:27Z,igor zubeldia,10122272,70,2802
2026-08-24T06:27Z,abdel abqar,7133058,40,5083
2026-08-24T06:27Z,santi comesaña,28857492,70,5549
2026-08-24T06:27Z,andrei ratiu,35221591,90,6560
2026-08-24T06:27Z,manu sanchez,4593066,70,6605
2026-08-24T06:27Z,jon moncayola,6696460,90,7204
2026-08-24T06:27Z,eduardo camavinga,8843131,30,8479
2026-08-24T06:27Z,alfonso gonzalez,4651495,0,8703
2026-08-24T06:27Z,antonio blanco,14866595,90,8737
2026-08-24T06:27Z,alejandro balde,23435435,0,9316
2026-08-24T06:27Z,hansi flick,7810686,,e103
2026-08-24T09:52Z,julian alvarez,65479021,40,10287
2026-08-24T09:52Z,peque,2574360,50,10341
2026-08-24T09:52Z,gerard martin,39580232,90,12641
2026-08-24T09:52Z,pau navarro,7388326,30,12860
2026-08-24T09:52Z,carlos espi,10958461,20,12870
2026-08-24T09:52Z,javi rueda,4281442,70,13035
2026-08-24T09:52Z,sergio canales,27084545,80,132
2026-08-24T09:52Z,dani sanchez,627680,30,13980
2026-08-24T09:52Z,carlos puga,4949387,70,13982
2026-08-24T09:52Z,rafa garrido,4695749,50,15344
2026-08-24T09:52Z,julio diaz,442604,20,17129
2026-08-24T09:52Z,carlos sanchez,615916,,17493
2026-08-24T09:52Z,denis suarez,2469862,50,1778
2026-08-24T09:52Z,igor zubeldia,10122272,70,2802
2026-08-24T09:52Z,abdel abqar,7133058,40,5083
2026-08-24T09:52Z,santi comesaña,28857492,70,5549
2026-08-24T09:52Z,andrei ratiu,35221591,90,6560
2026-08-24T09:52Z,manu sanchez,4593066,70,6605
2026-08-24T09:52Z,jon moncayola,6696460,90,7204
2026-08-24T09:52Z,eduardo camavinga,8843131,30,8479
2026-08-24T09:52Z,alfonso gonzalez,4651495,0,8703
2026-08-24T09:52Z,antonio blanco,14866595,90,8737
2026-08-24T09:52Z,alejandro balde,23435435,0,9316
2026-08-24T09:52Z,hansi flick,7810686,,e103
2026-08-24T12:05Z,julian alvarez,65414577,40,10287
2026-08-24T12:05Z,peque,2567455,50,10341
2026-08-24T12:05Z,gerard martin,39508746,90,12641
2026-08-24T12:05Z,pau navarro,7384699,30,12860
2026-08-24T12:05Z,carlos espi,10921018,20,12870
2026-08-24T12:05Z,javi rueda,4278030,70,13035
2026-08-24T12:05Z,sergio canales,27034696,80,132
2026-08-24T12:05Z,dani sanchez,627041,30,13980
2026-08-24T12:05Z,carlos puga,4942786,70,13982
2026-08-24T12:05Z,rafa garrido,4687985,50,15344
2026-08-24T12:05Z,julio diaz,441964,20,17129
2026-08-24T12:05Z,carlos sanchez,615277,,17493
2026-08-24T12:05Z,denis suarez,2464498,50,1778
2026-08-24T12:05Z,igor zubeldia,10111624,70,2802
2026-08-24T12:05Z,abdel abqar,7125256,40,5083
2026-08-24T12:05Z,santi comesaña,28841720,70,5549
2026-08-24T12:05Z,andrei ratiu,35181368,90,6560
2026-08-24T12:05Z,manu sanchez,4590392,70,6605
2026-08-24T12:05Z,jon moncayola,6688965,90,7204
2026-08-24T12:05Z,eduardo camavinga,8836112,30,8479
2026-08-24T12:05Z,alfonso gonzalez,4649828,0,8703
2026-08-24T12:05Z,antonio blanco,14838622,90,8737
2026-08-24T12:05Z,alejandro balde,23417731,0,9316
2026-08-24T12:05Z,hansi flick,7806468,,e103
2026-08-24T22:04Z,beñat gerenabarrena,1165236,50,10213
2026-08-24T22:04Z,marc casado,1522979,0,10217
2026-08-24T22:04Z,peque,2565971,50,10341
2026-08-24T22:04Z,iker muñoz,1187249,100,11362
2026-08-24T22:04Z,isaac romero,5948966,50,11680
2026-08-24T22:04Z,natan,37109744,80,11813
2026-08-24T22:04Z,alex calatrava,4306367,70,11863
2026-08-24T22:04Z,johnny cardoso,4829184,30,12647
2026-08-24T22:04Z,rafel bauza,766085,20,12918
2026-08-24T22:04Z,alejandro rego,4099763,30,15409
2026-08-24T22:04Z,miguel sierra,991388,60,16236
2026-08-24T22:04Z,denis suarez,2463417,50,1778
2026-08-24T22:04Z,enzo bardelli,3355940,100,18006
2026-08-24T22:04Z,alvaro padilla,995013,,18021
2026-08-24T22:04Z,igor zubeldia,10109325,70,2802
2026-08-24T22:04Z,santi comesaña,28838321,70,5549
2026-08-24T22:04Z,randy nteka,1302066,30,6853
2026-08-24T22:04Z,jon moncayola,6687347,100,7204
2026-08-24T22:04Z,urko gonzalez de zarate,5266211,80,8228
2026-08-24T22:04Z,sergi cardona,4021050,20,9989
2026-08-24T22:04Z,jose mourinho,10590604,,e174
2026-08-24T22:31Z,beñat gerenabarrena,1165236,50,10213
2026-08-24T22:31Z,marc casado,1522979,0,10217
2026-08-24T22:31Z,peque,2565971,50,10341
2026-08-24T22:31Z,iker muñoz,1187249,100,11362
2026-08-24T22:31Z,isaac romero,5948966,50,11680
2026-08-24T22:31Z,natan,37109744,80,11813
2026-08-24T22:31Z,alex calatrava,4306367,70,11863
2026-08-24T22:31Z,johnny cardoso,4829184,30,12647
2026-08-24T22:31Z,rafel bauza,766085,20,12918
2026-08-24T22:31Z,alejandro rego,4099763,30,15409
2026-08-24T22:31Z,miguel sierra,991388,60,16236
2026-08-24T22:31Z,denis suarez,2463417,50,1778
2026-08-24T22:31Z,enzo bardelli,3355940,100,18006
2026-08-24T22:31Z,alvaro padilla,995013,,18021
2026-08-24T22:31Z,igor zubeldia,10109325,70,2802
2026-08-24T22:31Z,santi comesaña,28838321,70,5549
2026-08-24T22:31Z,randy nteka,1302066,30,6853
2026-08-24T22:31Z,jon moncayola,6687347,100,7204
2026-08-24T22:31Z,urko gonzalez de zarate,5266211,80,8228
2026-08-24T22:31Z,sergi cardona,4021050,20,9989
2026-08-24T22:31Z,jose mourinho,10590604,,e174
2026-08-24T22:47Z,beñat gerenabarrena,1165236,50,10213
2026-08-24T22:47Z,marc casado,1522979,0,10217
2026-08-24T22:47Z,peque,2565971,50,10341
2026-08-24T22:47Z,iker muñoz,1187249,100,11362
2026-08-24T22:47Z,isaac romero,5948966,50,11680
2026-08-24T22:47Z,natan,37109744,80,11813
2026-08-24T22:47Z,alex calatrava,4306367,70,11863
2026-08-24T22:47Z,johnny cardoso,4829184,30,12647
2026-08-24T22:47Z,rafel bauza,766085,20,12918
2026-08-24T22:47Z,alejandro rego,4099763,30,15409
2026-08-24T22:47Z,miguel sierra,991388,60,16236
2026-08-24T22:47Z,denis suarez,2463417,50,1778
2026-08-24T22:47Z,enzo bardelli,3355940,100,18006
2026-08-24T22:47Z,alvaro padilla,995013,,18021
2026-08-24T22:47Z,igor zubeldia,10109325,70,2802
2026-08-24T22:47Z,santi comesaña,28838321,70,5549
2026-08-24T22:47Z,randy nteka,1302066,30,6853
2026-08-24T22:47Z,jon moncayola,6687347,100,7204
2026-08-24T22:47Z,urko gonzalez de zarate,5266211,80,8228
2026-08-24T22:47Z,sergi cardona,4021050,20,9989
2026-08-24T22:47Z,jose mourinho,10590604,,e174
2026-08-24T23:26Z,beñat gerenabarrena,1159143,50,10213
2026-08-24T23:26Z,marc casado,1490979,0,10217
2026-08-24T23:26Z,peque,2628990,50,10341
2026-08-24T23:26Z,iker muñoz,1167798,100,11362
2026-08-24T23:26Z,isaac romero,6235031,50,11680
2026-08-24T23:26Z,natan,37492727,80,11813
2026-08-24T23:26Z,alex calatrava,4503739,70,11863
2026-08-24T23:26Z,johnny cardoso,4698688,30,12647
2026-08-24T23:26Z,rafel bauza,750634,20,12918
2026-08-24T23:26Z,alejandro rego,3974237,30,15409
2026-08-24T23:26Z,miguel sierra,1040931,60,16236
2026-08-24T23:26Z,denis suarez,2500796,50,1778
2026-08-24T23:26Z,enzo bardelli,3265810,100,18006
2026-08-24T23:26Z,alvaro padilla,970405,,18021
2026-08-24T23:26Z,igor zubeldia,9992122,70,2802
2026-08-24T23:26Z,santi comesaña,28223299,70,5549
2026-08-24T23:26Z,randy nteka,1321328,30,6853
2026-08-24T23:26Z,jon moncayola,6611859,100,7204
2026-08-24T23:26Z,urko gonzalez de zarate,5333566,80,8228
2026-08-24T23:26Z,sergi cardona,3915921,20,9989
2026-08-24T23:26Z,jose mourinho,10252091,,e174
2026-08-25T00:51Z,beñat gerenabarrena,1159143,50,10213
2026-08-25T00:51Z,marc casado,1490979,0,10217
2026-08-25T00:51Z,peque,2628990,50,10341
2026-08-25T00:51Z,iker muñoz,1167798,100,11362
2026-08-25T00:51Z,isaac romero,6235031,50,11680
2026-08-25T00:51Z,natan,37492727,80,11813
2026-08-25T00:51Z,alex calatrava,4503739,70,11863
2026-08-25T00:51Z,johnny cardoso,4698688,30,12647
2026-08-25T00:51Z,rafel bauza,750634,20,12918
2026-08-25T00:51Z,alejandro rego,3974237,30,15409
2026-08-25T00:51Z,miguel sierra,1040931,60,16236
2026-08-25T00:51Z,denis suarez,2500796,50,1778
2026-08-25T00:51Z,enzo bardelli,3265810,100,18006
2026-08-25T00:51Z,alvaro padilla,970405,,18021
2026-08-25T00:51Z,igor zubeldia,9992122,70,2802
2026-08-25T00:51Z,santi comesaña,28223299,70,5549
2026-08-25T00:51Z,randy nteka,1321328,30,6853
2026-08-25T00:51Z,jon moncayola,6611859,100,7204
2026-08-25T00:51Z,urko gonzalez de zarate,5333566,80,8228
2026-08-25T00:51Z,sergi cardona,3915921,20,9989
2026-08-25T00:51Z,jose mourinho,10252091,,e174
2026-08-25T04:26Z,beñat gerenabarrena,1159143,50,10213
2026-08-25T04:26Z,marc casado,1490979,0,10217
2026-08-25T04:26Z,peque,2628990,50,10341
2026-08-25T04:26Z,iker muñoz,1167798,50,11362
2026-08-25T04:26Z,isaac romero,6235031,50,11680
2026-08-25T04:26Z,natan,37492727,80,11813
2026-08-25T04:26Z,alex calatrava,4503739,70,11863
2026-08-25T04:26Z,johnny cardoso,4698688,30,12647
2026-08-25T04:26Z,rafel bauza,750634,20,12918
2026-08-25T04:26Z,alejandro rego,3974237,30,15409
2026-08-25T04:26Z,miguel sierra,1040931,60,16236
2026-08-25T04:26Z,denis suarez,2500796,50,1778
2026-08-25T04:26Z,enzo bardelli,3265810,50,18006
2026-08-25T04:26Z,alvaro padilla,970405,,18021
2026-08-25T04:26Z,igor zubeldia,9992122,70,2802
2026-08-25T04:26Z,santi comesaña,28223299,70,5549
2026-08-25T04:26Z,randy nteka,1321328,30,6853
2026-08-25T04:26Z,jon moncayola,6611859,80,7204
2026-08-25T04:26Z,urko gonzalez de zarate,5333566,80,8228
2026-08-25T04:26Z,sergi cardona,3915921,20,9989
2026-08-25T04:26Z,jose mourinho,10252091,,e174
2026-08-25T14:01Z,beñat gerenabarrena,1159143,50,10213
2026-08-25T14:01Z,marc casado,1490979,0,10217
2026-08-25T14:01Z,peque,2628990,50,10341
2026-08-25T14:01Z,iker muñoz,1167798,50,11362
2026-08-25T14:01Z,isaac romero,6235031,50,11680
2026-08-25T14:01Z,natan,37492727,80,11813
2026-08-25T14:01Z,alex calatrava,4503739,70,11863
2026-08-25T14:01Z,johnny cardoso,4698688,30,12647
2026-08-25T14:01Z,rafel bauza,750634,20,12918
2026-08-25T14:01Z,carlos puga,4910779,80,13982
2026-08-25T14:01Z,alejandro rego,3974237,30,15409
2026-08-25T14:01Z,miguel sierra,1040931,60,16236
2026-08-25T14:01Z,denis suarez,2500796,50,1778
2026-08-25T14:01Z,enzo bardelli,3265810,50,18006
2026-08-25T14:01Z,alvaro padilla,970405,,18021
2026-08-25T14:01Z,igor zubeldia,9992122,70,2802
2026-08-25T14:01Z,santi comesaña,28223299,70,5549
2026-08-25T14:01Z,randy nteka,1321328,30,6853
2026-08-25T14:01Z,jon moncayola,6611859,80,7204
2026-08-25T14:01Z,urko gonzalez de zarate,5333566,80,8228
2026-08-25T14:01Z,sergi cardona,3915921,20,9989
2026-08-25T14:01Z,jose mourinho,10252091,,e174
2026-08-25T15:16Z,beñat gerenabarrena,1159143,50,10213
2026-08-25T15:16Z,marc casado,1490979,0,10217
2026-08-25T15:16Z,peque,2628990,50,10341
2026-08-25T15:16Z,iker muñoz,1167798,50,11362
2026-08-25T15:16Z,isaac romero,6235031,50,11680
2026-08-25T15:16Z,natan,37492727,80,11813
2026-08-25T15:16Z,alex calatrava,4503739,70,11863
2026-08-25T15:16Z,johnny cardoso,4698688,30,12647
2026-08-25T15:16Z,rafel bauza,750634,20,12918
2026-08-25T15:16Z,miguel roman,5191190,60,13808
2026-08-25T15:16Z,carlos puga,4910779,80,13982
2026-08-25T15:16Z,alejandro rego,3974237,30,15409
2026-08-25T15:16Z,miguel sierra,1040931,60,16236
2026-08-25T15:16Z,denis suarez,2500796,50,1778
2026-08-25T15:16Z,enzo bardelli,3265810,50,18006
2026-08-25T15:16Z,alvaro padilla,970405,,18021
2026-08-25T15:16Z,pepelu,8205273,70,2715
2026-08-25T15:16Z,igor zubeldia,9992122,70,2802
2026-08-25T15:16Z,santi comesaña,28223299,70,5549
2026-08-25T15:16Z,robin le normand,13115020,0,6002
2026-08-25T15:16Z,randy nteka,1321328,30,6853
2026-08-25T15:16Z,jon moncayola,6611859,80,7204
2026-08-25T15:16Z,urko gonzalez de zarate,5333566,80,8228
2026-08-25T15:16Z,carl starfelt,12971138,50,9612
2026-08-25T15:16Z,sergi cardona,3915921,20,9989
2026-08-25T15:16Z,jose mourinho,10252091,,e174
2026-08-25T20:25Z,beñat gerenabarrena,1159143,50,10213
2026-08-25T20:25Z,marc casado,1490979,0,10217
2026-08-25T20:25Z,peque,2628990,50,10341
2026-08-25T20:25Z,iker muñoz,1167798,50,11362
2026-08-25T20:25Z,isaac romero,6235031,50,11680
2026-08-25T20:25Z,natan,37492727,80,11813
2026-08-25T20:25Z,alex calatrava,4503739,70,11863
2026-08-25T20:25Z,johnny cardoso,4698688,30,12647
2026-08-25T20:25Z,rafel bauza,750634,20,12918
2026-08-25T20:25Z,miguel roman,5191190,60,13808
2026-08-25T20:25Z,carlos puga,4910779,80,13982
2026-08-25T20:25Z,alejandro rego,3974237,30,15409
2026-08-25T20:25Z,miguel sierra,1040931,60,16236
2026-08-25T20:25Z,denis suarez,2500796,50,1778
2026-08-25T20:25Z,enzo bardelli,3265810,50,18006
2026-08-25T20:25Z,alvaro padilla,970405,,18021
2026-08-25T20:25Z,pepelu,8205273,70,2715
2026-08-25T20:25Z,igor zubeldia,9992122,70,2802
2026-08-25T20:25Z,santi comesaña,28223299,70,5549
2026-08-25T20:25Z,robin le normand,13115020,0,6002
2026-08-25T20:25Z,randy nteka,1321328,30,6853
2026-08-25T20:25Z,jon moncayola,6611859,80,7204
2026-08-25T20:25Z,urko gonzalez de zarate,5333566,80,8228
2026-08-25T20:25Z,carl starfelt,12971138,50,9612
2026-08-25T20:25Z,sergi cardona,3915921,20,9989
2026-08-25T20:25Z,jose mourinho,10252091,,e174
2026-08-25T20:28Z,karl etta eyong,21994662,20,10326
2026-08-25T20:28Z,peque,2628990,50,10341
2026-08-25T20:28Z,quilindschy hartman,6762370,30,11467
2026-08-25T20:28Z,johnny cardoso,4698688,30,12647
2026-08-25T20:28Z,buba sangare,3918216,70,12878
2026-08-25T20:28Z,miguel roman,5191190,60,13808
2026-08-25T20:28Z,david mella,3118996,30,13975
2026-08-25T20:28Z,carlos puga,4910779,80,13982
2026-08-25T20:28Z,miguel sierra,1040931,60,16236
2026-08-25T20:28Z,hamza abdelkarim,3801832,20,17663
2026-08-25T20:28Z,denis suarez,2500796,50,1778
2026-08-25T20:28Z,pepelu,8205273,100,2715
2026-08-25T20:28Z,igor zubeldia,9992122,70,2802
2026-08-25T20:28Z,toni martinez,27934640,70,5032
2026-08-25T20:28Z,abdel abqar,6994740,40,5083
2026-08-25T20:28Z,santi comesaña,28223299,70,5549
2026-08-25T20:28Z,robin le normand,13115020,0,6002
2026-08-25T20:28Z,odysseas vlachodimos,22927185,95,6235
2026-08-25T20:28Z,randy nteka,1321328,30,6853
2026-08-25T20:28Z,jon moncayola,6611859,80,7204
2026-08-25T20:28Z,francho serrano,2664617,50,7995
2026-08-25T20:28Z,antony,65239336,100,8405
2026-08-25T20:28Z,eduardo camavinga,8642551,30,8479
2026-08-25T20:28Z,antonio blanco,14935680,90,8737
2026-08-25T20:28Z,carl starfelt,12971138,50,9612
2026-08-25T20:28Z,diego simeone,4334963,,e5
2026-08-25T22:06Z,karl etta eyong,21994662,20,10326
2026-08-25T22:06Z,peque,2628990,50,10341
2026-08-25T22:06Z,quilindschy hartman,6762370,30,11467
2026-08-25T22:06Z,johnny cardoso,4698688,30,12647
2026-08-25T22:06Z,buba sangare,3918216,70,12878
2026-08-25T22:06Z,miguel roman,5191190,60,13808
2026-08-25T22:06Z,david mella,3118996,30,13975
2026-08-25T22:06Z,carlos puga,4910779,80,13982
2026-08-25T22:06Z,miguel sierra,1040931,60,16236
2026-08-25T22:06Z,hamza abdelkarim,3801832,20,17663
2026-08-25T22:06Z,denis suarez,2500796,50,1778
2026-08-25T22:06Z,pepelu,8205273,100,2715
2026-08-25T22:06Z,igor zubeldia,9992122,70,2802
2026-08-25T22:06Z,toni martinez,27934640,70,5032
2026-08-25T22:06Z,abdel abqar,6994740,40,5083
2026-08-25T22:06Z,santi comesaña,28223299,70,5549
2026-08-25T22:06Z,robin le normand,13115020,0,6002
2026-08-25T22:06Z,odysseas vlachodimos,22927185,95,6235
2026-08-25T22:06Z,randy nteka,1321328,30,6853
2026-08-25T22:06Z,jon moncayola,6611859,80,7204
2026-08-25T22:06Z,francho serrano,2664617,50,7995
2026-08-25T22:06Z,antony,65239336,100,8405
2026-08-25T22:06Z,eduardo camavinga,8642551,30,8479
2026-08-25T22:06Z,antonio blanco,14935680,90,8737
2026-08-25T22:06Z,carl starfelt,12971138,50,9612
2026-08-25T22:06Z,diego simeone,4334963,,e5
2026-08-25T22:41Z,karl etta eyong,21384105,20,10326
2026-08-25T22:41Z,peque,2676220,50,10341
2026-08-25T22:41Z,quilindschy hartman,6549569,30,11467
2026-08-25T22:41Z,johnny cardoso,4562726,30,12647
2026-08-25T22:41Z,buba sangare,3880373,70,12878
2026-08-25T22:41Z,miguel roman,5291848,60,13808
2026-08-25T22:41Z,david mella,3057908,30,13975
2026-08-25T22:41Z,carlos puga,4914501,80,13982
2026-08-25T22:41Z,miguel sierra,1085332,60,16236
2026-08-25T22:41Z,hamza abdelkarim,3808099,20,17663
2026-08-25T22:41Z,denis suarez,2519641,50,1778
2026-08-25T22:41Z,pepelu,8507184,100,2715
2026-08-25T22:41Z,igor zubeldia,9852526,70,2802
2026-08-25T22:41Z,toni martinez,28028338,70,5032
2026-08-25T22:41Z,abdel abqar,6852017,40,5083
2026-08-25T22:41Z,santi comesaña,27682719,70,5549
2026-08-25T22:41Z,robin le normand,12865910,0,6002
2026-08-25T22:41Z,odysseas vlachodimos,23459405,95,6235
2026-08-25T22:41Z,randy nteka,1332596,30,6853
2026-08-25T22:41Z,jon moncayola,6671779,80,7204
2026-08-25T22:41Z,francho serrano,2708372,50,7995
2026-08-25T22:41Z,antony,65937223,100,8405
2026-08-25T22:41Z,eduardo camavinga,8440188,30,8479
2026-08-25T22:41Z,antonio blanco,15009843,90,8737
2026-08-25T22:41Z,carl starfelt,12652367,50,9612
2026-08-25T22:41Z,diego simeone,4195294,,e5
2026-08-26T04:25Z,karl etta eyong,21384105,20,10326
2026-08-26T04:25Z,peque,2676220,50,10341
2026-08-26T04:25Z,quilindschy hartman,6549569,30,11467
2026-08-26T04:25Z,johnny cardoso,4562726,30,12647
2026-08-26T04:25Z,buba sangare,3880373,70,12878
2026-08-26T04:25Z,miguel roman,5291848,60,13808
2026-08-26T04:25Z,david mella,3057908,30,13975
2026-08-26T04:25Z,carlos puga,4914501,80,13982
2026-08-26T04:25Z,miguel sierra,1085332,60,16236
2026-08-26T04:25Z,hamza abdelkarim,3808099,20,17663
2026-08-26T04:25Z,denis suarez,2519641,50,1778
2026-08-26T04:25Z,pepelu,8507184,70,2715
2026-08-26T04:25Z,igor zubeldia,9852526,70,2802
2026-08-26T04:25Z,toni martinez,28028338,70,5032
2026-08-26T04:25Z,abdel abqar,6852017,40,5083
2026-08-26T04:25Z,santi comesaña,27682719,70,5549
2026-08-26T04:25Z,robin le normand,12865910,0,6002
2026-08-26T04:25Z,odysseas vlachodimos,23459405,95,6235
2026-08-26T04:25Z,randy nteka,1332596,30,6853
2026-08-26T04:25Z,jon moncayola,6671779,80,7204
2026-08-26T04:25Z,francho serrano,2708372,50,7995
2026-08-26T04:25Z,antony,65937223,70,8405
2026-08-26T04:25Z,eduardo camavinga,8440188,30,8479
2026-08-26T04:25Z,antonio blanco,15009843,90,8737
2026-08-26T04:25Z,carl starfelt,12652367,50,9612
2026-08-26T04:25Z,diego simeone,4195294,,e5
2026-08-26T04:55Z,karl etta eyong,21384105,20,10326
2026-08-26T04:55Z,peque,2676220,50,10341
2026-08-26T04:55Z,quilindschy hartman,6549569,30,11467
2026-08-26T04:55Z,johnny cardoso,4562726,30,12647
2026-08-26T04:55Z,buba sangare,3880373,70,12878
2026-08-26T04:55Z,miguel roman,5291848,60,13808
2026-08-26T04:55Z,david mella,3057908,30,13975
2026-08-26T04:55Z,carlos puga,4914501,80,13982
2026-08-26T04:55Z,miguel sierra,1085332,60,16236
2026-08-26T04:55Z,hamza abdelkarim,3808099,20,17663
2026-08-26T04:55Z,denis suarez,2519641,50,1778
2026-08-26T04:55Z,pepelu,8507184,70,2715
2026-08-26T04:55Z,toni martinez,28028338,70,5032
2026-08-26T04:55Z,abdel abqar,6852017,40,5083
2026-08-26T04:55Z,santi comesaña,27682719,70,5549
2026-08-26T04:55Z,vinicius junior,104399719,90,5565
2026-08-26T04:55Z,odysseas vlachodimos,23459405,95,6235
2026-08-26T04:55Z,randy nteka,1332596,30,6853
2026-08-26T04:55Z,francho serrano,2708372,50,7995
2026-08-26T04:55Z,antony,65937223,70,8405
2026-08-26T04:55Z,eduardo camavinga,8440188,30,8479
2026-08-26T04:55Z,antonio blanco,15009843,90,8737
2026-08-26T04:55Z,carl starfelt,12652367,50,9612
2026-08-26T04:55Z,diego simeone,4195294,,e5
2026-08-26T14:21Z,karl etta eyong,21384105,20,10326
2026-08-26T14:21Z,peque,2676220,50,10341
2026-08-26T14:21Z,quilindschy hartman,6549569,30,11467
2026-08-26T14:21Z,johnny cardoso,4562726,30,12647
2026-08-26T14:21Z,buba sangare,3880373,70,12878
2026-08-26T14:21Z,miguel roman,5291848,60,13808
2026-08-26T14:21Z,david mella,3057908,30,13975
2026-08-26T14:21Z,carlos puga,4914501,80,13982
2026-08-26T14:21Z,miguel sierra,1085332,60,16236
2026-08-26T14:21Z,hamza abdelkarim,3808099,20,17663
2026-08-26T14:21Z,denis suarez,2519641,50,1778
2026-08-26T14:21Z,pepelu,8507184,70,2715
2026-08-26T14:21Z,toni martinez,28028338,70,5032
2026-08-26T14:21Z,abdel abqar,6852017,40,5083
2026-08-26T14:21Z,santi comesaña,27682719,70,5549
2026-08-26T14:21Z,vinicius junior,104399719,90,5565
2026-08-26T14:21Z,odysseas vlachodimos,23459405,95,6235
2026-08-26T14:21Z,randy nteka,1332596,30,6853
2026-08-26T14:21Z,francho serrano,2708372,50,7995
2026-08-26T14:21Z,antony,65937223,70,8405
2026-08-26T14:21Z,eduardo camavinga,8440188,30,8479
2026-08-26T14:21Z,antonio blanco,15009843,90,8737
2026-08-26T14:21Z,carl starfelt,12652367,50,9612
2026-08-26T14:21Z,diego simeone,4195294,,e5
2026-08-27T05:07Z,peque,2727726,50,10341
2026-08-27T05:07Z,morten hjulmand,30848858,50,10393
2026-08-27T05:07Z,tajon buchanan,15472572,30,10638
2026-08-27T05:07Z,facundo buonanotte,5379677,50,11214
2026-08-27T05:07Z,georges mikautadze,71083800,90,12139
2026-08-27T05:07Z,johnny cardoso,4432774,30,12647
2026-08-27T05:07Z,carlos espi,12745877,10,12870
2026-08-27T05:07Z,miguel roman,5395813,60,13808
2026-08-27T05:07Z,carlos puga,4934935,80,13982
2026-08-27T05:07Z,izan merino,5231301,80,13983
2026-08-27T05:07Z,ivan alonso,499635,,16147
2026-08-27T05:07Z,miguel sierra,1137927,60,16236
2026-08-27T05:07Z,dani lorenzo,9796315,80,16286
2026-08-27T05:07Z,pedro felipe,1873420,30,16760
2026-08-27T05:07Z,ville koski,2122356,60,17284
